landa_plot	R_mean_plot	R_ste_plot
6.936000000000000227e+02	1.476130000000000220e-01	6.147837149387142160e-03
6.939400000000000546e+02	1.489040000000000086e-01	6.041376587908012415e-03
6.942799999999999727e+02	1.497969999999999857e-01	6.004612464277260184e-03
6.946100000000000136e+02	1.507510000000000239e-01	6.071127819441786075e-03
6.949500000000000455e+02	1.520169999999999855e-01	6.008154081041734013e-03
6.952799999999999727e+02	1.516659999999999953e-01	6.054347605074961343e-03
6.956200000000000045e+02	1.522860000000000047e-01	6.124738638065741099e-03
6.959600000000000364e+02	1.537149999999999905e-01	6.176264025095778640e-03
6.962899999999999636e+02	1.534209999999999741e-01	6.174718610841867586e-03
6.966299999999999955e+02	1.545829999999999982e-01	6.266484850744906063e-03
6.969600000000000364e+02	1.558589999999999975e-01	6.263542920989437039e-03
6.972999999999999545e+02	1.562820000000000042e-01	6.208544583568185830e-03
6.976399999999999864e+02	1.566250000000000142e-01	6.279111800246911686e-03
6.979700000000000273e+02	1.576440000000000063e-01	6.199905359079157380e-03
6.983099999999999454e+02	1.592060000000000142e-01	6.158434391454223160e-03
6.986399999999999864e+02	1.603610000000000035e-01	6.180120169356929406e-03
6.989800000000000182e+02	1.614339999999999942e-01	6.154992995059439982e-03
6.993200000000000500e+02	1.610409999999999897e-01	6.176494580884235933e-03
6.996499999999999773e+02	1.626659999999999773e-01	6.107032667343445347e-03
6.999900000000000091e+02	1.627190000000000025e-01	6.095851609591055806e-03
7.003200000000000500e+02	1.631360000000000032e-01	6.015079282040327290e-03
7.006599999999999682e+02	1.653519999999999990e-01	5.943726595844885455e-03
7.009900000000000091e+02	1.657720000000000304e-01	6.096193616953502793e-03
7.013300000000000409e+02	1.654309999999999670e-01	6.092458194042356216e-03
7.016599999999999682e+02	1.652480000000000060e-01	6.004005432273459841e-03
7.020000000000000000e+02	1.669490000000000141e-01	6.084011385464488733e-03
7.023400000000000318e+02	1.674229999999999885e-01	5.941502794877612063e-03
7.026699999999999591e+02	1.682770000000000099e-01	5.952897297179688373e-03
7.030099999999999909e+02	1.680719999999999992e-01	5.977202947610453683e-03
7.033400000000000318e+02	1.682809999999999861e-01	6.016450582809154679e-03
7.036799999999999500e+02	1.678850000000000064e-01	5.876184823243995985e-03
7.040099999999999909e+02	1.689890000000000003e-01	6.006817594648983065e-03
7.043500000000000227e+02	1.709130000000000094e-01	5.995386566095890768e-03
7.046799999999999500e+02	1.724070000000000047e-01	6.113437412781781190e-03
7.050199999999999818e+02	1.732740000000000113e-01	6.136370162337891759e-03
7.053500000000000227e+02	1.734559999999999991e-01	6.088590489911942238e-03
7.056900000000000546e+02	1.741499999999999992e-01	6.123973571766318756e-03
7.060199999999999818e+02	1.751789999999999736e-01	5.873114289841332818e-03
7.063600000000000136e+02	1.755059999999999953e-01	5.880957038808198867e-03
7.066900000000000546e+02	1.755859999999999643e-01	6.038140212910697753e-03
7.070199999999999818e+02	1.783920000000000228e-01	5.995218582016327569e-03
7.073600000000000136e+02	1.798839999999999884e-01	6.096216758714439153e-03
7.076900000000000546e+02	1.799810000000000021e-01	5.947106917847342147e-03
7.080299999999999727e+02	1.802880000000000316e-01	5.961362879796478290e-03
7.083600000000000136e+02	1.817110000000000114e-01	6.010566522639686909e-03
7.087000000000000455e+02	1.807590000000000030e-01	6.023545014230535961e-03
7.090299999999999727e+02	1.827909999999999813e-01	6.092967124859233544e-03
7.093700000000000045e+02	1.820370000000000044e-01	6.123148015145855189e-03
7.097000000000000455e+02	1.822400000000000131e-01	6.077013056782722654e-03
7.100299999999999727e+02	1.854279999999999817e-01	6.094610708840039054e-03
7.103700000000000045e+02	1.840879999999999739e-01	5.884815375183830889e-03
7.107000000000000455e+02	1.859689999999999954e-01	6.074747661742515084e-03
7.110399999999999636e+02	1.863490000000000424e-01	6.038837056917500251e-03
7.113700000000000045e+02	1.869270000000000098e-01	5.960374542955140971e-03
7.117000000000000455e+02	1.882250000000000034e-01	5.866454734662677160e-03
7.120399999999999636e+02	1.882370000000000154e-01	5.813497828330203843e-03
7.123700000000000045e+02	1.881710000000000049e-01	5.903105369210345094e-03
7.127100000000000364e+02	1.880499999999999949e-01	5.856323341220415722e-03
7.130399999999999636e+02	1.896790000000000143e-01	5.970406435076259025e-03
7.133700000000000045e+02	1.912760000000000016e-01	5.938829099824568386e-03
7.137100000000000364e+02	1.911290000000000211e-01	5.926867177393261264e-03
7.140399999999999636e+02	1.913799999999999946e-01	5.868465531321427620e-03
7.143700000000000045e+02	1.921950000000000047e-01	5.802226528868699440e-03
7.147100000000000364e+02	1.939439999999999775e-01	5.839868570702333277e-03
7.150399999999999636e+02	1.935139999999999916e-01	5.958320388008172923e-03
7.153799999999999955e+02	1.944179999999999797e-01	5.751587045195572824e-03
7.157100000000000364e+02	1.950200000000000267e-01	5.731404848591796497e-03
7.160399999999999636e+02	1.977119999999999989e-01	5.783393174891761183e-03
7.163799999999999955e+02	1.988269999999999760e-01	5.801122842240908663e-03
7.167100000000000364e+02	1.984370000000000300e-01	5.814553498301945796e-03
7.170399999999999636e+02	1.983100000000000140e-01	5.779167627049630086e-03
7.173799999999999955e+02	1.995290000000000119e-01	5.693903413030738242e-03
7.177100000000000364e+02	1.993620000000000114e-01	5.797539902672248571e-03
7.180399999999999636e+02	2.009450000000000125e-01	5.705789401328066439e-03
7.183700000000000045e+02	2.017609999999999959e-01	5.682291175221490000e-03
7.187100000000000364e+02	2.026310000000000056e-01	5.658768206543241495e-03
7.190399999999999636e+02	2.042920000000000014e-01	5.783402352355468574e-03
7.193700000000000045e+02	2.043820000000000081e-01	5.809878033937612360e-03
7.197100000000000364e+02	2.040069999999999939e-01	5.669534786233144941e-03
7.200399999999999636e+02	2.049900000000000055e-01	5.787363688376466302e-03
7.203700000000000045e+02	2.049730000000000163e-01	5.723998340321211423e-03
7.207000000000000455e+02	2.066860000000000086e-01	5.609815600973269180e-03
7.210399999999999636e+02	2.087380000000000069e-01	5.846939870235869259e-03
7.213700000000000045e+02	2.077310000000000267e-01	5.705494982909021726e-03
7.217000000000000455e+02	2.084550000000000014e-01	5.767819378640024267e-03
7.220399999999999636e+02	2.094720000000000193e-01	5.773081805973438382e-03
7.223700000000000045e+02	2.107380000000000086e-01	5.744684472824220650e-03
7.227000000000000455e+02	2.093150000000000011e-01	5.471338501683110922e-03
7.230299999999999727e+02	2.099530000000000007e-01	5.554881990022554616e-03
7.233600000000000136e+02	2.105359999999999732e-01	5.627360796897739291e-03
7.237000000000000455e+02	2.127530000000000254e-01	5.810697568344892934e-03
7.240299999999999727e+02	2.107740000000000169e-01	5.584670116281917167e-03
7.243600000000000136e+02	2.105220000000000147e-01	5.514383402311841265e-03
7.246900000000000546e+02	2.122749999999999915e-01	5.570810084718380573e-03
7.250299999999999727e+02	2.128099999999999992e-01	5.665380698729649903e-03
7.253600000000000136e+02	2.160709999999999853e-01	5.618939463306905739e-03
7.256900000000000546e+02	2.158599999999999963e-01	5.554020442609395973e-03
7.260199999999999818e+02	2.160580000000000001e-01	5.532389774354714435e-03
7.263500000000000227e+02	2.163750000000000395e-01	5.553047569370561307e-03
7.266900000000000546e+02	2.196349999999999691e-01	5.674386751006668325e-03
7.270199999999999818e+02	2.178910000000000013e-01	5.606834352960540779e-03
7.273500000000000227e+02	2.194850000000000134e-01	5.669429390634000109e-03
7.276799999999999500e+02	2.192149999999999932e-01	5.629209160195662760e-03
7.280099999999999909e+02	2.217210000000000014e-01	5.624511117216526856e-03
7.283400000000000318e+02	2.213550000000000240e-01	5.522462139021243853e-03
7.286799999999999500e+02	2.208469999999999600e-01	5.557587474656743715e-03
7.290099999999999909e+02	2.215889999999999804e-01	5.275168746845194413e-03
7.293400000000000318e+02	2.214969999999999994e-01	5.165641080178799693e-03
7.296699999999999591e+02	2.237020000000000119e-01	5.198277199818595110e-03
7.300000000000000000e+02	2.233109999999999817e-01	5.450536240379682054e-03
7.303300000000000409e+02	2.235159999999999925e-01	5.506657956161236864e-03
7.306599999999999682e+02	2.252419999999999978e-01	5.241249528059565600e-03
7.310000000000000000e+02	2.270090000000000163e-01	5.314391990695570625e-03
7.313300000000000409e+02	2.255840000000000067e-01	5.482424533838178154e-03
7.316599999999999682e+02	2.250309999999999810e-01	5.380030804887500455e-03
7.319900000000000091e+02	2.262769999999999782e-01	5.339113877789083973e-03
7.323200000000000500e+02	2.266700000000000104e-01	5.322956668272594595e-03
7.326499999999999773e+02	2.270830000000000071e-01	5.295649891111642305e-03
7.329800000000000182e+02	2.282220000000000082e-01	5.396332629309822347e-03
7.333099999999999454e+02	2.287889999999999924e-01	5.337787419751890451e-03
7.336399999999999864e+02	2.287910000000000221e-01	5.221247043792097593e-03
7.339700000000000273e+02	2.288670000000000149e-01	5.368283503060431588e-03
7.343099999999999454e+02	2.280410000000000215e-01	5.483066302437265317e-03
7.346399999999999864e+02	2.285279999999999812e-01	5.335853157938003598e-03
7.349700000000000273e+02	2.306199999999999917e-01	5.273135543634210540e-03
7.352999999999999545e+02	2.311199999999999921e-01	5.328247655366922554e-03
7.356299999999999955e+02	2.331620000000000359e-01	5.237834667111976143e-03
7.359600000000000364e+02	2.346609999999999530e-01	5.171296140159715136e-03
7.362899999999999636e+02	2.354729999999999879e-01	5.019210181508027870e-03
7.366200000000000045e+02	2.373869999999999592e-01	4.971158671623904755e-03
7.369500000000000455e+02	2.369829999999999992e-01	5.078672002373484443e-03
7.372799999999999727e+02	2.371360000000000134e-01	5.104355937673385642e-03
7.376100000000000136e+02	2.368790000000000062e-01	5.163960383867583111e-03
7.379400000000000546e+02	2.390909999999999980e-01	5.105600009943831417e-03
7.382699999999999818e+02	2.379309999999999758e-01	4.876313148586432396e-03
7.386000000000000227e+02	2.370389999999999997e-01	4.964364309758099135e-03
7.389299999999999500e+02	2.375680000000000014e-01	5.115847895736121316e-03
7.392599999999999909e+02	2.383820000000000106e-01	5.222696002876436698e-03
7.395900000000000318e+02	2.377900000000000014e-01	4.961494501892319692e-03
7.399199999999999591e+02	2.401989999999999958e-01	5.041302556040299851e-03
7.402500000000000000e+02	2.417219999999999924e-01	5.415178496951520391e-03
7.405800000000000409e+02	2.429510000000000003e-01	5.272777760127228715e-03
7.409099999999999682e+02	2.426769999999999761e-01	5.285121503588381328e-03
7.412400000000000091e+02	2.412630000000000052e-01	5.130513701975062020e-03
7.415700000000000500e+02	2.422789999999999944e-01	4.899865217926525560e-03
7.418999999999999773e+02	2.417020000000000279e-01	5.023117144378958995e-03
7.422300000000000182e+02	2.436630000000000185e-01	4.751655104357770283e-03
7.425599999999999454e+02	2.449859999999999816e-01	4.864086316288771319e-03
7.428899999999999864e+02	2.426190000000000013e-01	4.768178566932435546e-03
7.432200000000000273e+02	2.438360000000000249e-01	4.851026092884489632e-03
7.435499999999999545e+02	2.448220000000000118e-01	4.905857691811666560e-03
7.438799999999999955e+02	2.429270000000000318e-01	4.867724954305576758e-03
7.442100000000000364e+02	2.438089999999999979e-01	5.108636194644395820e-03
7.445399999999999636e+02	2.457130000000000147e-01	4.855067463684006358e-03
7.448700000000000045e+02	2.478080000000000283e-01	4.878255331255539236e-03
7.451900000000000546e+02	2.501189999999999802e-01	4.829799717140693255e-03
7.455199999999999818e+02	2.499880000000000158e-01	4.611265102567175048e-03
7.458500000000000227e+02	2.489650000000000196e-01	4.816272617188204971e-03
7.461799999999999500e+02	2.490169999999999884e-01	4.828934115548447550e-03
7.465099999999999909e+02	2.496929999999999983e-01	4.870544441214570176e-03
7.468400000000000318e+02	2.504769999999999497e-01	4.825038708493594765e-03
7.471699999999999591e+02	2.524860000000000437e-01	4.859094914139399160e-03
7.475000000000000000e+02	2.534939999999999971e-01	4.756018405864621303e-03
7.478300000000000409e+02	2.553610000000000047e-01	4.783760260586772395e-03
7.481599999999999682e+02	2.546039999999999415e-01	5.075873733047952911e-03
7.484800000000000182e+02	2.531700000000000061e-01	4.932927980574869711e-03
7.488099999999999454e+02	2.537900000000000711e-01	4.877176989264936022e-03
7.491399999999999864e+02	2.521069999999999700e-01	4.767209319120325334e-03
7.494700000000000273e+02	2.547840000000000105e-01	4.823032432625128964e-03
7.497999999999999545e+02	2.525010000000000310e-01	4.745566100623256796e-03
7.501299999999999955e+02	2.506880000000000219e-01	4.641716824292823826e-03
7.504600000000000364e+02	2.521350000000000535e-01	4.813768114641424345e-03
7.507799999999999727e+02	2.547119999999999385e-01	4.750150248635865227e-03
7.511100000000000136e+02	2.574560000000000182e-01	4.947145906013346826e-03
7.514400000000000546e+02	2.569929999999999715e-01	4.906692925131799117e-03
7.517699999999999818e+02	2.562069999999999625e-01	4.756428209033783383e-03
7.521000000000000227e+02	2.563640000000000363e-01	4.522289957702675493e-03
7.524199999999999591e+02	2.589750000000000663e-01	4.612336843059727798e-03
7.527500000000000000e+02	2.583739999999999926e-01	4.814570705361285660e-03
7.530800000000000409e+02	2.587510000000000088e-01	4.883786905513133429e-03
7.534099999999999682e+02	2.587399999999999700e-01	4.856025598715951741e-03
7.537400000000000091e+02	2.608840000000000048e-01	4.936968269323562496e-03
7.540599999999999454e+02	2.633960000000000190e-01	4.581463521627123468e-03
7.543899999999999864e+02	2.628640000000000421e-01	4.524820982434211818e-03
7.547200000000000273e+02	2.627769999999999828e-01	4.700720083954405305e-03
7.550499999999999545e+02	2.615010000000000390e-01	4.666169644777842622e-03
7.553799999999999955e+02	2.667189999999999839e-01	4.696162009064915738e-03
7.557000000000000455e+02	2.661930000000000129e-01	4.561554568008922665e-03
7.560299999999999727e+02	2.676640000000000130e-01	4.441287270081121022e-03
7.563600000000000136e+02	2.658159999999999967e-01	4.623388733885070746e-03
7.566900000000000546e+02	2.644140000000000379e-01	4.688142850278285458e-03
7.570099999999999909e+02	2.637709999999999777e-01	4.655514257308209815e-03
7.573400000000000318e+02	2.658010000000000095e-01	4.656705743829575757e-03
7.576699999999999591e+02	2.693089999999999651e-01	4.483016232232660443e-03
7.580000000000000000e+02	2.715150000000000063e-01	4.721841435124811241e-03
7.583200000000000500e+02	2.716540000000000066e-01	4.660041795784833178e-03
7.586499999999999773e+02	2.725530000000000452e-01	4.610846585039374626e-03
7.589800000000000182e+02	2.716139999999999111e-01	4.764076664112201764e-03
7.592999999999999545e+02	2.703990000000000005e-01	4.761823576029541871e-03
7.596299999999999955e+02	2.724719999999999920e-01	4.610895257639569672e-03
7.599600000000000364e+02	2.727749999999999342e-01	4.511352901292473537e-03
7.602899999999999636e+02	2.715450000000000363e-01	4.559294353296351569e-03
7.606100000000000136e+02	2.697079999999999478e-01	4.215464350733820822e-03
7.609400000000000546e+02	2.704180000000000472e-01	4.183936644615193767e-03
7.612699999999999818e+02	2.732180000000000164e-01	4.419267220844512976e-03
7.615900000000000318e+02	2.737960000000000393e-01	4.744129846452347157e-03
7.619199999999999591e+02	2.718599999999999905e-01	4.469894164983534077e-03
7.622500000000000000e+02	2.720460000000000100e-01	4.295974896073337206e-03
7.625700000000000500e+02	2.708200000000000607e-01	4.486492205241450482e-03
7.628999999999999773e+02	2.702760000000000162e-01	4.329678119142876987e-03
7.632300000000000182e+02	2.729089999999999572e-01	4.896149264001723074e-03
7.635499999999999545e+02	2.750230000000000175e-01	4.584525988415980892e-03
7.638799999999999955e+02	2.743799999999999573e-01	4.553688952588117941e-03
7.642100000000000364e+02	2.739620000000000388e-01	4.393747620636186471e-03
7.645299999999999727e+02	2.710660000000000847e-01	4.366045420673567851e-03
7.648600000000000136e+02	2.696660000000000168e-01	4.358604434378581145e-03
7.651799999999999500e+02	2.734409999999999896e-01	4.438454244094791785e-03
7.655099999999999909e+02	2.754610000000000669e-01	4.564563244756784932e-03
7.658400000000000318e+02	2.767249999999999988e-01	4.412905766917336881e-03
7.661599999999999682e+02	2.772589999999999777e-01	4.301366589638870759e-03
7.664900000000000091e+02	2.776139999999999719e-01	4.263097501546532150e-03
7.668099999999999454e+02	2.780009999999999981e-01	4.327027661642042153e-03
7.671399999999999864e+02	2.784599999999999853e-01	4.478338977790763398e-03
7.674700000000000273e+02	2.779810000000000336e-01	4.446359176121167552e-03
7.677899999999999636e+02	2.773299999999999654e-01	4.510151285199270020e-03
7.681200000000000045e+02	2.751839999999999842e-01	4.490078841178627399e-03
7.684400000000000546e+02	2.779099999999999904e-01	4.560618041787419669e-03
7.687699999999999818e+02	2.802229999999999999e-01	3.811366613373538218e-03
7.690900000000000318e+02	2.820259999999999989e-01	4.300806579092950575e-03
7.694199999999999591e+02	2.834349999999999925e-01	4.307745841013513148e-03
7.697500000000000000e+02	2.800409999999999844e-01	4.298677873665167869e-03
7.700700000000000500e+02	2.831799999999999873e-01	4.141467595690426044e-03
7.703999999999999773e+02	2.832939999999999903e-01	4.071092501263773658e-03
7.707200000000000273e+02	2.836110000000000020e-01	4.251212035317784160e-03
7.710499999999999545e+02	2.836089999999999445e-01	4.425614159900035510e-03
7.713700000000000045e+02	2.836580000000000212e-01	4.337557057926640612e-03
7.717000000000000455e+02	2.807929999999999593e-01	4.064110471318038535e-03
7.720199999999999818e+02	2.803300000000000236e-01	4.051323240621513069e-03
7.723500000000000227e+02	2.812040000000000095e-01	3.954597169021235176e-03
7.726699999999999591e+02	2.859590000000000187e-01	4.092380245886622324e-03
7.730000000000000000e+02	2.867300000000000404e-01	4.146215883651758506e-03
7.733200000000000500e+02	2.829439999999999733e-01	4.131116854016413792e-03
7.736499999999999773e+02	2.840889999999999804e-01	3.864369477875848145e-03
7.739700000000000273e+02	2.809830000000000383e-01	3.773813017666307213e-03
7.742999999999999545e+02	2.851949999999999763e-01	4.102436471171732810e-03
7.746200000000000045e+02	2.847290000000000099e-01	4.164750329574667086e-03
7.749500000000000455e+02	2.860910000000000397e-01	4.382460224050484243e-03
7.752699999999999818e+02	2.853729999999999878e-01	3.859822445099299597e-03
7.756000000000000227e+02	2.858820000000000805e-01	3.869471599784452334e-03
7.759199999999999591e+02	2.857910000000000172e-01	3.932727855396985460e-03
7.762500000000000000e+02	2.854219999999999535e-01	3.710218073623997460e-03
7.765700000000000500e+02	2.860299999999999510e-01	4.218652172654929235e-03
7.768999999999999773e+02	2.896349999999999758e-01	3.773581292251536150e-03
7.772200000000000273e+02	2.898800000000000265e-01	3.934079307792357622e-03
7.775399999999999636e+02	2.874109999999999721e-01	4.380998033465751534e-03
7.778700000000000045e+02	2.875289999999999790e-01	3.772000377273817401e-03
7.781900000000000546e+02	2.855880000000000085e-01	3.677584031357041764e-03
7.785199999999999818e+02	2.885300000000000087e-01	3.940286986814737005e-03
7.788400000000000318e+02	2.894940000000000291e-01	3.890685563476718040e-03
7.791699999999999591e+02	2.897319999999999895e-01	4.136426514238142858e-03
7.794900000000000091e+02	2.893579999999999486e-01	4.044039830892637820e-03
7.798099999999999454e+02	2.875320000000000098e-01	3.772091808981405722e-03
7.801399999999999864e+02	2.896059999999999746e-01	3.886020151180978339e-03
7.804600000000000364e+02	2.879379999999999717e-01	4.074916856159814527e-03
7.807899999999999636e+02	2.897399999999999975e-01	3.988604344301979049e-03
7.811100000000000136e+02	2.885980000000000212e-01	3.973173852418047589e-03
7.814299999999999500e+02	2.873610000000000331e-01	4.271717624274627180e-03
7.817599999999999909e+02	2.853229999999999933e-01	4.042592094950200714e-03
7.820800000000000409e+02	2.905619999999999870e-01	3.702467327025631052e-03
7.823999999999999773e+02	2.917269999999999586e-01	3.927191999380728361e-03
7.827300000000000182e+02	2.864639999999999964e-01	4.201615476859421432e-03
7.830499999999999545e+02	2.913919999999999844e-01	3.950662028260385102e-03
7.833700000000000045e+02	2.881779999999999897e-01	3.861612018913268465e-03
7.837000000000000455e+02	2.903799999999999715e-01	4.079652888703610286e-03
7.840199999999999818e+02	2.900350000000000428e-01	3.965873703330607264e-03
7.843400000000000318e+02	2.883330000000000060e-01	3.911375333562351272e-03
7.846699999999999591e+02	2.880820000000000047e-01	3.472784916594041579e-03
7.849900000000000091e+02	2.916620000000000323e-01	4.047357314442258380e-03
7.853099999999999454e+02	2.942369999999999708e-01	3.892058986429439323e-03
7.856399999999999864e+02	2.890000000000000346e-01	3.666420178195200878e-03
7.859600000000000364e+02	2.929519999999999902e-01	3.614317852439315453e-03
7.862799999999999727e+02	2.915319999999999578e-01	3.935000498484964374e-03
7.866100000000000136e+02	2.911009999999999986e-01	4.274482865707939817e-03
7.869299999999999500e+02	2.895810000000000328e-01	4.046286322048900201e-03
7.872500000000000000e+02	2.945490000000000053e-01	3.638453697340710610e-03
7.875800000000000409e+02	2.930989999999999984e-01	3.896475814018453710e-03
7.878999999999999773e+02	2.918919999999999848e-01	4.015278474871853374e-03
7.882200000000000273e+02	2.928290000000000060e-01	3.623796659688460417e-03
7.885399999999999636e+02	2.950150000000000272e-01	3.676673925417667070e-03
7.888700000000000045e+02	2.922600000000000198e-01	3.462773232762790965e-03
7.891900000000000546e+02	2.963819999999999788e-01	3.925588794641560707e-03
7.895099999999999909e+02	2.944129999999999803e-01	3.657168524334722046e-03
7.898300000000000409e+02	2.970570000000000155e-01	3.328165133199696181e-03
7.901599999999999682e+02	2.971130000000000715e-01	3.551753207382774523e-03
7.904800000000000182e+02	2.988140000000000240e-01	3.558425797153312153e-03
7.907999999999999545e+02	2.967849999999999655e-01	3.614671652286849824e-03
7.911200000000000045e+02	2.957549999999999901e-01	3.433802388920170062e-03
7.914500000000000455e+02	2.936180000000000456e-01	3.807624900724252467e-03
7.917699999999999818e+02	2.961140000000000438e-01	3.289162671094740097e-03
7.920900000000000318e+02	2.962189999999999546e-01	3.498211510076366763e-03
7.924099999999999682e+02	2.952259999999999884e-01	3.833772233513817705e-03
7.927300000000000182e+02	2.964080000000000048e-01	3.654609481399959028e-03
7.930599999999999454e+02	2.951450000000000462e-01	3.480738924644946261e-03
7.933799999999999955e+02	2.954420000000000379e-01	3.922374437858939383e-03
7.937000000000000455e+02	2.947070000000000523e-01	3.494521877717489400e-03
7.940199999999999818e+02	2.895820000000000061e-01	3.787587175945210036e-03
7.943400000000000318e+02	2.921359999999999513e-01	4.007728533720817873e-03
7.946699999999999591e+02	2.878710000000000435e-01	4.122988731117644898e-03
7.949900000000000091e+02	2.926320000000000032e-01	3.262589533106863976e-03
7.953099999999999454e+02	2.947269999999999612e-01	3.800911034516290133e-03
7.956299999999999955e+02	2.969529999999999670e-01	3.236405900662979018e-03
7.959500000000000455e+02	2.938640000000000141e-01	3.482077231503321376e-03
7.962699999999999818e+02	2.964170000000000416e-01	4.118248330017546845e-03
7.965900000000000318e+02	2.948379999999999890e-01	4.515162796281333053e-03
7.969199999999999591e+02	2.924209999999999865e-01	4.112043184822619137e-03
7.972400000000000091e+02	2.954790000000000472e-01	3.427793066638111855e-03
7.975599999999999454e+02	2.941270000000000273e-01	3.608861966369409507e-03
7.978799999999999955e+02	2.966070000000000095e-01	3.605837798732666136e-03
7.982000000000000455e+02	2.971270000000000300e-01	3.611664659874256472e-03
7.985199999999999818e+02	2.978049999999999864e-01	3.730798068881409271e-03
7.988400000000000318e+02	2.973480000000000012e-01	3.487854928175767883e-03
7.991599999999999682e+02	3.016370000000000440e-01	3.520245850243110698e-03
7.994900000000000091e+02	3.010909999999999975e-01	3.823933828281673563e-03
