landa_plot	R_plot	R_ste_plot
6.936000000000000227e+02	2.178900000000000003e-01	1.292798093714215939e-02
6.939400000000000546e+02	2.179629999999999901e-01	1.277840522565751140e-02
6.942799999999999727e+02	2.196060000000000234e-01	1.300232476649208248e-02
6.946100000000000136e+02	2.203940000000000343e-01	1.292728846708044409e-02
6.949500000000000455e+02	2.225439999999999918e-01	1.312127095808769683e-02
6.952799999999999727e+02	2.216509999999999869e-01	1.294982303182385351e-02
6.956200000000000045e+02	2.233400000000000107e-01	1.287171239579256755e-02
6.959600000000000364e+02	2.243119999999999836e-01	1.286871614074656771e-02
6.962899999999999636e+02	2.246860000000000246e-01	1.295768559581533114e-02
6.966299999999999955e+02	2.260599999999999832e-01	1.315606264976130514e-02
6.969600000000000364e+02	2.278159999999999630e-01	1.357213396796703303e-02
6.972999999999999545e+02	2.288990000000000191e-01	1.346928864326381314e-02
6.976399999999999864e+02	2.313909999999999856e-01	1.375795983341199409e-02
6.979700000000000273e+02	2.340400000000000258e-01	1.408918166537716406e-02
6.983099999999999454e+02	2.360199999999999798e-01	1.435796565596177306e-02
6.986399999999999864e+02	2.367049999999999987e-01	1.405568095903653690e-02
6.989800000000000182e+02	2.377579999999999971e-01	1.399470096540512444e-02
6.993200000000000500e+02	2.385160000000000058e-01	1.412602131607560395e-02
6.996499999999999773e+02	2.408190000000000330e-01	1.420036168944689529e-02
6.999900000000000091e+02	2.428020000000000178e-01	1.444099733397939851e-02
7.003200000000000500e+02	2.458069999999999700e-01	1.465855965714988988e-02
7.006599999999999682e+02	2.488909999999999734e-01	1.512666750771262530e-02
7.009900000000000091e+02	2.495320000000000038e-01	1.484111599577336675e-02
7.013300000000000409e+02	2.520419999999999883e-01	1.502811297387517987e-02
7.016599999999999682e+02	2.520399999999999308e-01	1.517388377736197079e-02
7.020000000000000000e+02	2.550600000000000089e-01	1.524667001894730589e-02
7.023400000000000318e+02	2.561479999999999868e-01	1.538359897206545597e-02
7.026699999999999591e+02	2.574519999999999587e-01	1.547753359622333798e-02
7.030099999999999909e+02	2.570869999999999544e-01	1.549084755230935827e-02
7.033400000000000318e+02	2.581319999999999726e-01	1.578544518078459080e-02
7.036799999999999500e+02	2.601499999999999924e-01	1.571578223032856630e-02
7.040099999999999909e+02	2.612710000000000310e-01	1.575239032655044447e-02
7.043500000000000227e+02	2.654249999999999665e-01	1.556100319888006379e-02
7.046799999999999500e+02	2.674269999999999703e-01	1.574672883490409528e-02
7.050199999999999818e+02	2.695059999999999678e-01	1.579941195811484025e-02
7.053500000000000227e+02	2.723280000000000145e-01	1.618868911033599298e-02
7.056900000000000546e+02	2.723589999999999622e-01	1.590666963188014024e-02
7.060199999999999818e+02	2.761759999999999771e-01	1.614036969148407649e-02
7.063600000000000136e+02	2.772409999999999597e-01	1.624593853176164657e-02
7.066900000000000546e+02	2.759509999999999463e-01	1.609588915427372438e-02
7.070199999999999818e+02	2.794169999999999709e-01	1.601106582960672500e-02
7.073600000000000136e+02	2.852470000000000838e-01	1.644604620164575107e-02
7.076900000000000546e+02	2.869860000000000189e-01	1.687592171639160088e-02
7.080299999999999727e+02	2.877530000000000365e-01	1.636807075104182788e-02
7.083600000000000136e+02	2.886130000000000084e-01	1.650641949532228800e-02
7.087000000000000455e+02	2.877060000000000173e-01	1.665544543585270945e-02
7.090299999999999727e+02	2.887299999999999867e-01	1.601101828949884689e-02
7.093700000000000045e+02	2.913839999999999764e-01	1.647600033719079718e-02
7.097000000000000455e+02	2.951599999999999779e-01	1.710611008447631906e-02
7.100299999999999727e+02	2.989640000000000630e-01	1.688330899636284604e-02
7.103700000000000045e+02	2.994269999999999987e-01	1.722267510838223006e-02
7.107000000000000455e+02	3.026890000000000414e-01	1.736902680379966493e-02
7.110399999999999636e+02	3.043609999999999927e-01	1.682907797368722244e-02
7.113700000000000045e+02	3.039910000000000112e-01	1.632811076028087283e-02
7.117000000000000455e+02	3.081730000000000302e-01	1.682036226654401445e-02
7.120399999999999636e+02	3.098049999999999971e-01	1.677926672017185025e-02
7.123700000000000045e+02	3.101110000000000255e-01	1.729365956065979926e-02
7.127100000000000364e+02	3.103529999999999900e-01	1.729710297194944277e-02
7.130399999999999636e+02	3.115199999999999636e-01	1.692476751850835806e-02
7.133700000000000045e+02	3.142070000000000141e-01	1.659627856880370803e-02
7.137100000000000364e+02	3.179710000000000591e-01	1.692168972715852107e-02
7.140399999999999636e+02	3.197699999999999987e-01	1.699491597181018374e-02
7.143700000000000045e+02	3.219169999999998977e-01	1.668355291563787188e-02
7.147100000000000364e+02	3.250840000000000396e-01	1.672171031922272885e-02
7.150399999999999636e+02	3.258199999999999985e-01	1.711674047371299426e-02
7.153799999999999955e+02	3.281949999999999590e-01	1.766091322981660355e-02
7.157100000000000364e+02	3.311819999999999764e-01	1.780388951262554253e-02
7.160399999999999636e+02	3.350029999999999952e-01	1.805464163464773689e-02
7.163799999999999955e+02	3.403159999999999519e-01	1.834420503107786482e-02
7.167100000000000364e+02	3.416620000000000212e-01	1.886037791538417926e-02
7.170399999999999636e+02	3.429689999999999683e-01	1.894803399065747920e-02
7.173799999999999955e+02	3.425969999999999849e-01	1.864563142460512121e-02
7.177100000000000364e+02	3.424719999999999986e-01	1.848526919829228052e-02
7.180399999999999636e+02	3.469740000000000046e-01	1.786021825174597191e-02
7.183700000000000045e+02	3.485570000000000057e-01	1.767478631333975134e-02
7.187100000000000364e+02	3.513220000000000232e-01	1.830284396844745684e-02
7.190399999999999636e+02	3.533239999999999714e-01	1.840619999408411867e-02
7.193700000000000045e+02	3.554889999999999994e-01	1.823463617831613467e-02
7.197100000000000364e+02	3.577730000000000077e-01	1.834970905309763964e-02
7.200399999999999636e+02	3.590879999999999628e-01	1.815574918433399132e-02
7.203700000000000045e+02	3.607190000000000674e-01	1.830532135442830555e-02
7.207000000000000455e+02	3.632680000000000353e-01	1.872624431706000625e-02
7.210399999999999636e+02	3.662149999999999572e-01	1.871901007888326571e-02
7.213700000000000045e+02	3.673669999999999436e-01	1.920743467456749454e-02
7.217000000000000455e+02	3.669950000000000156e-01	1.899223918984921725e-02
7.220399999999999636e+02	3.690509999999999624e-01	1.868231905959334346e-02
7.223700000000000045e+02	3.736160000000000037e-01	1.885011566130151070e-02
7.227000000000000455e+02	3.768550000000000511e-01	1.917572164367108492e-02
7.230299999999999727e+02	3.801440000000000374e-01	1.897620130584622491e-02
7.233600000000000136e+02	3.817499999999999782e-01	1.855873061990561540e-02
7.237000000000000455e+02	3.825199999999999712e-01	1.886880176375807516e-02
7.240299999999999727e+02	3.805489999999999706e-01	1.909267960065672357e-02
7.243600000000000136e+02	3.805830000000000046e-01	1.844775771077763679e-02
7.246900000000000546e+02	3.845699999999999674e-01	1.873667627349572332e-02
7.250299999999999727e+02	3.863099999999999867e-01	1.905347486534790871e-02
7.253600000000000136e+02	3.923029999999999573e-01	1.954590352364288589e-02
7.256900000000000546e+02	3.937350000000000017e-01	1.945800893376983462e-02
7.260199999999999818e+02	3.939710000000000156e-01	1.944459596163189072e-02
7.263500000000000227e+02	3.964659999999999851e-01	1.978434174346526200e-02
7.266900000000000546e+02	3.972829999999999973e-01	1.865767748140159318e-02
7.270199999999999818e+02	3.981020000000000114e-01	1.924076637420314359e-02
7.273500000000000227e+02	4.021290000000000697e-01	1.964520232355303209e-02
7.276799999999999500e+02	4.019380000000000175e-01	1.900393186217584629e-02
7.280099999999999909e+02	4.074730000000000851e-01	1.895407109890174038e-02
7.283400000000000318e+02	4.091199999999999837e-01	1.907328096229557110e-02
7.286799999999999500e+02	4.096559999999999091e-01	1.943599605542939424e-02
7.290099999999999909e+02	4.144390000000000573e-01	2.009312267363581872e-02
7.293400000000000318e+02	4.139669999999999739e-01	2.003669245548166111e-02
7.296699999999999591e+02	4.140290000000000359e-01	1.879273437912759928e-02
7.300000000000000000e+02	4.124180000000000068e-01	1.919798090077877786e-02
7.303300000000000409e+02	4.116939999999999489e-01	1.946339442817379695e-02
7.306599999999999682e+02	4.156539999999999679e-01	1.938400664923992794e-02
7.310000000000000000e+02	4.195470000000000033e-01	1.895542203580695070e-02
7.313300000000000409e+02	4.196019999999999750e-01	1.889510270472807493e-02
7.316599999999999682e+02	4.156699999999999839e-01	1.882899389534956752e-02
7.319900000000000091e+02	4.191520000000000801e-01	1.858932601730837325e-02
7.323200000000000500e+02	4.240659999999999985e-01	1.858163760275181528e-02
7.326499999999999773e+02	4.259629999999999805e-01	1.898122786392445610e-02
7.329800000000000182e+02	4.286659999999999360e-01	1.962911189477959187e-02
7.333099999999999454e+02	4.314160000000000217e-01	2.068797295263334959e-02
7.336399999999999864e+02	4.318669999999998899e-01	2.004041372660088707e-02
7.339700000000000273e+02	4.325059999999999460e-01	1.928077644817356370e-02
7.343099999999999454e+02	4.318629999999999969e-01	1.972027096106384117e-02
7.346399999999999864e+02	4.311090000000000200e-01	1.937716723076128578e-02
7.349700000000000273e+02	4.338140000000000329e-01	1.921987248194488920e-02
7.352999999999999545e+02	4.408179999999999876e-01	2.030120920317582747e-02
7.356299999999999955e+02	4.429530000000000411e-01	2.014532904504995683e-02
7.359600000000000364e+02	4.447320000000000162e-01	2.040290511994145850e-02
7.362899999999999636e+02	4.472550000000000137e-01	1.959879640578868557e-02
7.366200000000000045e+02	4.482389999999999430e-01	2.000957562157567801e-02
7.369500000000000455e+02	4.448880000000000612e-01	1.874090889530766538e-02
7.372799999999999727e+02	4.482440000000000313e-01	1.920760984610006203e-02
7.376100000000000136e+02	4.479360000000000008e-01	1.830148580489210017e-02
7.379400000000000546e+02	4.563869999999999871e-01	1.872569085211247750e-02
7.382699999999999818e+02	4.549429999999999863e-01	1.863176505326320093e-02
7.386000000000000227e+02	4.540889999999999094e-01	1.984452157537580294e-02
7.389299999999999500e+02	4.530189999999999495e-01	2.008020077644200388e-02
7.392599999999999909e+02	4.585589999999999944e-01	2.119880025169139023e-02
7.395900000000000318e+02	4.570249999999999591e-01	2.039896758008437685e-02
7.399199999999999591e+02	4.564160000000000439e-01	1.970177770884873683e-02
7.402500000000000000e+02	4.622359999999999802e-01	1.942533587297213052e-02
7.405800000000000409e+02	4.663920000000000288e-01	2.021482183393605303e-02
7.409099999999999682e+02	4.660659999999999803e-01	2.041290165012750110e-02
7.412400000000000091e+02	4.646589999999999887e-01	1.994073036943899355e-02
7.415700000000000500e+02	4.646649999999999947e-01	1.967764841697864156e-02
7.418999999999999773e+02	4.666529999999999845e-01	2.021556683185839198e-02
7.422300000000000182e+02	4.731180000000000385e-01	2.122042657441173749e-02
7.425599999999999454e+02	4.742229999999999501e-01	2.151230764262892711e-02
7.428899999999999864e+02	4.733370000000000077e-01	2.275170426095104656e-02
7.432200000000000273e+02	4.786240000000000494e-01	2.281106321259246048e-02
7.435499999999999545e+02	4.767580000000000706e-01	2.276670369933542562e-02
7.438799999999999955e+02	4.742029999999999856e-01	2.327543984785489239e-02
7.442100000000000364e+02	4.761600000000000277e-01	2.221067996357708671e-02
7.445399999999999636e+02	4.767669999999999964e-01	2.216224001163540069e-02
7.448700000000000045e+02	4.795139999999999958e-01	2.080675938246991791e-02
7.451900000000000546e+02	4.831789999999999696e-01	1.957918948782099225e-02
7.455199999999999818e+02	4.873229999999999507e-01	2.044129681959211409e-02
7.458500000000000227e+02	4.851119999999999877e-01	2.187763113319172656e-02
7.461799999999999500e+02	4.862929999999999753e-01	2.141619470556492197e-02
7.465099999999999909e+02	4.857899999999998886e-01	2.027915289705717328e-02
7.468400000000000318e+02	4.864430000000000698e-01	2.025771973841083984e-02
7.471699999999999591e+02	4.906099999999999350e-01	2.011237087521564049e-02
7.475000000000000000e+02	4.949189999999999978e-01	2.002783681945373082e-02
7.478300000000000409e+02	4.983549999999999924e-01	1.909851415104792463e-02
7.481599999999999682e+02	4.974930000000000740e-01	2.024537500270123455e-02
7.484800000000000182e+02	4.972729999999999650e-01	2.312220477040293973e-02
7.488099999999999454e+02	4.987730000000000219e-01	2.392962617760669916e-02
7.491399999999999864e+02	4.993130000000000623e-01	2.476266333952522117e-02
7.494700000000000273e+02	4.984029999999999849e-01	2.315422678235852169e-02
7.497999999999999545e+02	4.992170000000000774e-01	2.427938133249874300e-02
7.501299999999999955e+02	4.944049999999999834e-01	2.297771781772747768e-02
7.504600000000000364e+02	4.964170000000001082e-01	2.308288052744814078e-02
7.507799999999999727e+02	4.983800000000000452e-01	2.307312587790778802e-02
7.511100000000000136e+02	5.052260000000000639e-01	2.384785199737889452e-02
7.514400000000000546e+02	5.064489999999999270e-01	2.453148242338583709e-02
7.517699999999999818e+02	5.090740000000000265e-01	2.511200798201707052e-02
7.521000000000000227e+02	5.065720000000000223e-01	2.305702119143369921e-02
7.524199999999999591e+02	5.123210000000000264e-01	2.188863751152892237e-02
7.527500000000000000e+02	5.123089999999999034e-01	2.220094464706900972e-02
7.530800000000000409e+02	5.134830000000000227e-01	2.227657668942873218e-02
7.534099999999999682e+02	5.161659999999999027e-01	2.453184760899821196e-02
7.537400000000000091e+02	5.189570000000000016e-01	2.409164539604733216e-02
7.540599999999999454e+02	5.208630000000000759e-01	2.207059960168228016e-02
7.543899999999999864e+02	5.192930000000000046e-01	2.209800378365028503e-02
7.547200000000000273e+02	5.190840000000001009e-01	2.284453833097870382e-02
7.550499999999999545e+02	5.150810000000000111e-01	2.197617409074352143e-02
7.553799999999999955e+02	5.183659999999999934e-01	1.956163565076635483e-02
7.557000000000000455e+02	5.201980000000000492e-01	2.035636132078182461e-02
7.560299999999999727e+02	5.200579999999999092e-01	2.041170866602467007e-02
7.563600000000000136e+02	5.186339999999999284e-01	2.145322520171630276e-02
7.566900000000000546e+02	5.228720000000000034e-01	2.304072451600042148e-02
7.570099999999999909e+02	5.250060000000000837e-01	2.287765014156828772e-02
7.573400000000000318e+02	5.334039999999999893e-01	2.261598899500577575e-02
7.576699999999999591e+02	5.341029999999999944e-01	2.268287582443343289e-02
7.580000000000000000e+02	5.351620000000000266e-01	2.301911803504015294e-02
7.583200000000000500e+02	5.362339999999999884e-01	2.277388212648671917e-02
7.586499999999999773e+02	5.350089999999999568e-01	2.211345756421741193e-02
7.589800000000000182e+02	5.322779999999999179e-01	2.136669546539920680e-02
7.592999999999999545e+02	5.309549999999999548e-01	2.049662651104648334e-02
7.596299999999999955e+02	5.341509999999999314e-01	2.017651772895081783e-02
7.599600000000000364e+02	5.349650000000000238e-01	2.015204292097674821e-02
7.602899999999999636e+02	5.332889999999999020e-01	1.948596198121440096e-02
7.606100000000000136e+02	5.305340000000000611e-01	2.054949548988706590e-02
7.609400000000000546e+02	5.322919999999998764e-01	2.095360943714576554e-02
7.612699999999999818e+02	5.431280000000000552e-01	2.300244329051445713e-02
7.615900000000000318e+02	5.447640000000000260e-01	2.131285356565636516e-02
7.619199999999999591e+02	5.443329999999999558e-01	2.206363297626007247e-02
7.622500000000000000e+02	5.439469999999999583e-01	2.252667387047335365e-02
7.625700000000000500e+02	5.387610000000000454e-01	2.320311269588150316e-02
7.628999999999999773e+02	5.405789999999999207e-01	2.340647756735539028e-02
7.632300000000000182e+02	5.450300000000000145e-01	2.207167949104815383e-02
7.635499999999999545e+02	5.468040000000000678e-01	2.105980643574652603e-02
7.638799999999999955e+02	5.456390000000000962e-01	2.269304496732178766e-02
7.642100000000000364e+02	5.427950000000000275e-01	2.214795888513833300e-02
7.645299999999999727e+02	5.397959999999999425e-01	2.346954585556922449e-02
7.648600000000000136e+02	5.384940000000000282e-01	2.446133412369634955e-02
7.651799999999999500e+02	5.437020000000000186e-01	2.487176528605165859e-02
7.655099999999999909e+02	5.467760000000000398e-01	2.503557372131814604e-02
7.658400000000000318e+02	5.483879999999998756e-01	2.227433195406767000e-02
7.661599999999999682e+02	5.501300000000000079e-01	2.205074193763104096e-02
7.664900000000000091e+02	5.530730000000000368e-01	2.374793132745110433e-02
7.668099999999999454e+02	5.537199999999999900e-01	2.331004604600057581e-02
7.671399999999999864e+02	5.487169999999998993e-01	2.126983733156205883e-02
7.674700000000000273e+02	5.496489999999999432e-01	2.046613905128827002e-02
7.677899999999999636e+02	5.525480000000000391e-01	2.035941675654454400e-02
7.681200000000000045e+02	5.493780000000000330e-01	2.126764108530452765e-02
7.684400000000000546e+02	5.492460000000001230e-01	2.103339351285632083e-02
7.687699999999999818e+02	5.551499999999999213e-01	2.172380624517208578e-02
7.690900000000000318e+02	5.598090000000001121e-01	2.289552952240045749e-02
7.694199999999999591e+02	5.618769999999999598e-01	2.181794195661503066e-02
7.697500000000000000e+02	5.630770000000000497e-01	2.401541884567773635e-02
7.700700000000000500e+02	5.626099999999999435e-01	2.346074698062465894e-02
7.703999999999999773e+02	5.625030000000000863e-01	2.358216699353795839e-02
7.707200000000000273e+02	5.625060000000000615e-01	2.265406969570319881e-02
7.710499999999999545e+02	5.602750000000000785e-01	2.107988057366549581e-02
7.713700000000000045e+02	5.575210000000000443e-01	2.154158853370743976e-02
7.717000000000000455e+02	5.575959999999999805e-01	2.397234027420398414e-02
7.720199999999999818e+02	5.582979999999999610e-01	2.285160756805622653e-02
7.723500000000000227e+02	5.624080000000000190e-01	2.264221116018095073e-02
7.726699999999999591e+02	5.678989999999999316e-01	2.142394913538480869e-02
7.730000000000000000e+02	5.749630000000000019e-01	2.093651122640383111e-02
7.733200000000000500e+02	5.749239999999999906e-01	2.330085864893775838e-02
7.736499999999999773e+02	5.751230000000000508e-01	2.395990929541355272e-02
7.739700000000000273e+02	5.695059999999999567e-01	2.569259470483015173e-02
7.742999999999999545e+02	5.729789999999999051e-01	2.445492340568208856e-02
7.746200000000000045e+02	5.703489999999998838e-01	2.266466542390992156e-02
7.749500000000000455e+02	5.749109999999999498e-01	2.381574061414004975e-02
7.752699999999999818e+02	5.745940000000000492e-01	2.335350747865415008e-02
7.756000000000000227e+02	5.725109999999999921e-01	2.216102461780843427e-02
7.759199999999999591e+02	5.713169999999999638e-01	2.223160503277559971e-02
7.762500000000000000e+02	5.736550000000000260e-01	2.119011568580450589e-02
7.765700000000000500e+02	5.744960000000000067e-01	2.187617279141852375e-02
7.768999999999999773e+02	5.818969999999999976e-01	2.284987284428514551e-02
7.772200000000000273e+02	5.778630000000000155e-01	2.107981884014502663e-02
7.775399999999999636e+02	5.729520000000000168e-01	2.007652093588151512e-02
7.778700000000000045e+02	5.691710000000000935e-01	2.022392952530353491e-02
7.781900000000000546e+02	5.738419999999999632e-01	2.226516615702654397e-02
7.785199999999999818e+02	5.802419999999999245e-01	2.374535195686843306e-02
7.788400000000000318e+02	5.787489999999999579e-01	2.124455106348187294e-02
7.791699999999999591e+02	5.729630000000000001e-01	1.878435383504048484e-02
7.794900000000000091e+02	5.740780000000000882e-01	1.992912786183412277e-02
7.798099999999999454e+02	5.743759999999999977e-01	2.149499539686182750e-02
7.801399999999999864e+02	5.781229999999999425e-01	2.210788265905776206e-02
7.804600000000000364e+02	5.780480000000001173e-01	2.118943425389172366e-02
7.807899999999999636e+02	5.772800000000000153e-01	2.081252913244540509e-02
7.811100000000000136e+02	5.776449999999999640e-01	1.948929525263661325e-02
7.814299999999999500e+02	5.779180000000000428e-01	2.171263947310157760e-02
7.817599999999999909e+02	5.777120000000000033e-01	2.328877892891767845e-02
7.820800000000000409e+02	5.733840000000000048e-01	2.052151739029061187e-02
7.823999999999999773e+02	5.753860000000000641e-01	2.219123777029523292e-02
7.827300000000000182e+02	5.726109999999999811e-01	2.150000901550197865e-02
7.830499999999999545e+02	5.736990000000000700e-01	2.044127613161391896e-02
7.833700000000000045e+02	5.756879999999999775e-01	2.090540513838467021e-02
7.837000000000000455e+02	5.741460000000000452e-01	1.920209393674439033e-02
7.840199999999999818e+02	5.752870000000001038e-01	1.783954944934304163e-02
7.843400000000000318e+02	5.785970000000000280e-01	1.881628136895161646e-02
7.846699999999999591e+02	5.771640000000000104e-01	2.053519327074052395e-02
7.849900000000000091e+02	5.742660000000000542e-01	1.783702716884800685e-02
7.853099999999999454e+02	5.840759999999999286e-01	2.141243419656491120e-02
7.856399999999999864e+02	5.806090000000000417e-01	2.261720738484061799e-02
7.859600000000000364e+02	5.813800000000000079e-01	2.209700205910295270e-02
7.862799999999999727e+02	5.802310000000000523e-01	2.335371069492431575e-02
7.866100000000000136e+02	5.833990000000000009e-01	2.270086960889383318e-02
7.869299999999999500e+02	5.764949999999999797e-01	2.060822377649811077e-02
7.872500000000000000e+02	5.766320000000000334e-01	1.930683475985757458e-02
7.875800000000000409e+02	5.782089999999999730e-01	1.975455168084335605e-02
7.878999999999999773e+02	5.813710000000000822e-01	2.161664479310124523e-02
7.882200000000000273e+02	5.826200000000001378e-01	2.146581349236243927e-02
7.885399999999999636e+02	5.852390000000000647e-01	2.018389354851481132e-02
7.888700000000000045e+02	5.843290000000000983e-01	2.091829005386858231e-02
7.891900000000000546e+02	5.890470000000000983e-01	2.183141365860977526e-02
7.895099999999999909e+02	5.903639999999999999e-01	2.382343884123830011e-02
7.898300000000000409e+02	5.907320000000000348e-01	2.146498682868348482e-02
7.901599999999999682e+02	5.907199999999999118e-01	2.328268636657815360e-02
7.904800000000000182e+02	5.870710000000001205e-01	2.050453220631965820e-02
7.907999999999999545e+02	5.860449999999999271e-01	2.105094852705903519e-02
7.911200000000000045e+02	5.844549999999999468e-01	1.996272756079857380e-02
7.914500000000000455e+02	5.848829999999999307e-01	2.116411753941614682e-02
7.917699999999999818e+02	5.848899999999999100e-01	2.272333553371462533e-02
7.920900000000000318e+02	5.875269999999999104e-01	2.195718723384719115e-02
7.924099999999999682e+02	5.882080000000000641e-01	2.067988157069033592e-02
7.927300000000000182e+02	5.846000000000000085e-01	2.138841534829336033e-02
7.930599999999999454e+02	5.840549999999999908e-01	2.141293172361038999e-02
7.933799999999999955e+02	5.872429999999999595e-01	2.146726138151353047e-02
7.937000000000000455e+02	5.791929999999999579e-01	2.002019613901034889e-02
7.940199999999999818e+02	5.767650000000000832e-01	2.052560212948155438e-02
7.943400000000000318e+02	5.821830000000000060e-01	2.188770111526359974e-02
7.946699999999999591e+02	5.790490000000000359e-01	2.304889640404599385e-02
7.949900000000000091e+02	5.862309999999999466e-01	2.321160650527135175e-02
7.953099999999999454e+02	5.856680000000000774e-01	2.067416099600872734e-02
7.956299999999999955e+02	5.802720000000000100e-01	2.024189718820293069e-02
7.959500000000000455e+02	5.732369999999999965e-01	2.038240783126468725e-02
7.962699999999999818e+02	5.797530000000000738e-01	1.940404328140572440e-02
7.965900000000000318e+02	5.824570000000000025e-01	2.182384893489994204e-02
7.969199999999999591e+02	5.859810000000000851e-01	2.311214608286203676e-02
7.972400000000000091e+02	5.838910000000000489e-01	2.298356937031321989e-02
7.975599999999999454e+02	5.879919999999999591e-01	2.285526590428462942e-02
7.978799999999999955e+02	5.950400000000000134e-01	2.274852718065256685e-02
7.982000000000000455e+02	5.895110000000000072e-01	2.222429003740426443e-02
7.985199999999999818e+02	5.893200000000000660e-01	1.891147687986789380e-02
7.988400000000000318e+02	5.900030000000000552e-01	2.215703455138144651e-02
7.991599999999999682e+02	5.965970000000000439e-01	2.131941780787333096e-02
7.994900000000000091e+02	6.042520000000000113e-01	2.096578168773532980e-02
