Array_1	Array_2	Array_3	Array_4	Array_5	Array_6	Array_7	Array_8	Array_9	Array_10	Array_11
6.463899999999999864e+02	4.264000000000000429e-02	6.985000000000000930e-02	7.417999999999999594e-02	5.886000000000000260e-02	4.889999999999999902e-02	4.513999999999999957e-02	3.855000000000000093e-02	4.127000000000000113e-02	4.206999999999999629e-02	4.710000000000000298e-02
6.467400000000000091e+02	4.274000000000000021e-02	7.037000000000000199e-02	7.510999999999999621e-02	5.927999999999999936e-02	4.971000000000000418e-02	4.553000000000000103e-02	3.887000000000000177e-02	4.186000000000000137e-02	4.219999999999999446e-02	4.732000000000000095e-02
6.470800000000000409e+02	4.299000000000000044e-02	7.105000000000000204e-02	7.597999999999999199e-02	5.966000000000000469e-02	5.002999999999999808e-02	4.615000000000000352e-02	3.944999999999999896e-02	4.259000000000000286e-02	4.257999999999999979e-02	4.734000000000000014e-02
6.474199999999999591e+02	4.340000000000000108e-02	7.248000000000000276e-02	7.746999999999999720e-02	6.090999999999999887e-02	5.136000000000000287e-02	4.676999999999999907e-02	3.984000000000000041e-02	4.309999999999999942e-02	4.372000000000000192e-02	4.804999999999999549e-02
6.477599999999999909e+02	4.344000000000000639e-02	7.248999999999999888e-02	7.775999999999999579e-02	6.150999999999999523e-02	5.121000000000000552e-02	4.730999999999999789e-02	3.955999999999999794e-02	4.309000000000000330e-02	4.358999999999999680e-02	4.825000000000000122e-02
6.481100000000000136e+02	4.411999999999999950e-02	7.359999999999999876e-02	7.885000000000000342e-02	6.182000000000000689e-02	5.211999999999999966e-02	4.769999999999999241e-02	4.030999999999999861e-02	4.408000000000000113e-02	4.451999999999999708e-02	4.852000000000000063e-02
6.484500000000000455e+02	4.418000000000000399e-02	7.444000000000000616e-02	7.908999999999999364e-02	6.243000000000000632e-02	5.240999999999999825e-02	4.855000000000000288e-02	4.030999999999999861e-02	4.438999999999999890e-02	4.476000000000000117e-02	4.910000000000000475e-02
6.487899999999999636e+02	4.515999999999999875e-02	7.522000000000000908e-02	7.961000000000000021e-02	6.278999999999999859e-02	5.245000000000000356e-02	4.853999999999999981e-02	4.073000000000000231e-02	4.463000000000000300e-02	4.429000000000000298e-02	4.894000000000000433e-02
6.491299999999999955e+02	4.524000000000000243e-02	7.614999999999999547e-02	8.015999999999999515e-02	6.375999999999999723e-02	5.331999999999999934e-02	4.863000000000000655e-02	4.139000000000000318e-02	4.514999999999999569e-02	4.472999999999999893e-02	4.913999999999999618e-02
6.494800000000000182e+02	4.556000000000000327e-02	7.631999999999999895e-02	8.147999999999999687e-02	6.442000000000000504e-02	5.439000000000000085e-02	5.027000000000000218e-02	4.176999999999999463e-02	4.555000000000000021e-02	4.503999999999999670e-02	4.980000000000000399e-02
6.498200000000000500e+02	4.578000000000000125e-02	7.685000000000000164e-02	8.204000000000000181e-02	6.512999999999999345e-02	5.415000000000000369e-02	5.018999999999999850e-02	4.216999999999999915e-02	4.558999999999999858e-02	4.497999999999999915e-02	5.013000000000000095e-02
6.501599999999999682e+02	4.569000000000000145e-02	7.675999999999999490e-02	8.240999999999999714e-02	6.482000000000000262e-02	5.446999999999999759e-02	5.062000000000000527e-02	4.200000000000000261e-02	4.578000000000000125e-02	4.557999999999999552e-02	5.033000000000000668e-02
6.505000000000000000e+02	4.603999999999999759e-02	7.867000000000000381e-02	8.429000000000000381e-02	6.622000000000000108e-02	5.533000000000000418e-02	5.133000000000000063e-02	4.180999999999999994e-02	4.589999999999999636e-02	4.639000000000000068e-02	5.047999999999999710e-02
6.508400000000000318e+02	4.685999999999999888e-02	7.953999999999999959e-02	8.452999999999999403e-02	6.704000000000000237e-02	5.631999999999999507e-02	5.214000000000000579e-02	4.283000000000000695e-02	4.635999999999999843e-02	4.621000000000000107e-02	5.156999999999999779e-02
6.511900000000000546e+02	4.705000000000000154e-02	7.982000000000000206e-02	8.544999999999999818e-02	6.722000000000000197e-02	5.676000000000000489e-02	5.226000000000000090e-02	4.308000000000000024e-02	4.684999999999999581e-02	4.667999999999999927e-02	5.171999999999999514e-02
6.515299999999999727e+02	4.785000000000000364e-02	8.074999999999998845e-02	8.746000000000000996e-02	6.875000000000000555e-02	5.809000000000000274e-02	5.296000000000000013e-02	4.359999999999999987e-02	4.769999999999999241e-02	4.746000000000000218e-02	5.288999999999999951e-02
6.518700000000000045e+02	4.809999999999999692e-02	8.170999999999999097e-02	8.787999999999999978e-02	6.998000000000000054e-02	5.945999999999999897e-02	5.410999999999999838e-02	4.418999999999999317e-02	4.841999999999999776e-02	4.753999999999999893e-02	5.224999999999999784e-02
6.522100000000000364e+02	4.894999999999999352e-02	8.265999999999999737e-02	8.839999999999999247e-02	7.029000000000000525e-02	5.947000000000000203e-02	5.466999999999999638e-02	4.503000000000000058e-02	4.868999999999999717e-02	4.870000000000000023e-02	5.347999999999999976e-02
6.525499999999999545e+02	4.878000000000000391e-02	8.339000000000000579e-02	8.885999999999999455e-02	7.090000000000000469e-02	5.988000000000000267e-02	5.512999999999999845e-02	4.482999999999999485e-02	4.868000000000000105e-02	4.857999999999999818e-02	5.319000000000000117e-02
6.528999999999999773e+02	4.894000000000000433e-02	8.355999999999999539e-02	8.996999999999999442e-02	7.109000000000000041e-02	6.044999999999999679e-02	5.568999999999999645e-02	4.519000000000000100e-02	4.902000000000000107e-02	4.873999999999999860e-02	5.322000000000000342e-02
6.532400000000000091e+02	5.023999999999999994e-02	8.486000000000000487e-02	9.110000000000000042e-02	7.200999999999999068e-02	6.126999999999999807e-02	5.575999999999999707e-02	4.581999999999999962e-02	4.995000000000000134e-02	4.988000000000000766e-02	5.428000000000000186e-02
6.535800000000000409e+02	5.089000000000000468e-02	8.576000000000000290e-02	9.196000000000000008e-02	7.278999999999999360e-02	6.195000000000000506e-02	5.648999999999999855e-02	4.615000000000000352e-02	4.993000000000000216e-02	4.961999999999999744e-02	5.498000000000000109e-02
6.539199999999999591e+02	5.943999999999999978e-02	8.630000000000000171e-02	1.012200000000000044e-01	8.303000000000000658e-02	7.090000000000000469e-02	6.658000000000000029e-02	5.578999999999999931e-02	5.083999999999999631e-02	5.006000000000000033e-02	5.507999999999999702e-02
6.542599999999999909e+02	5.152000000000000329e-02	8.757999999999999119e-02	9.327999999999998793e-02	7.482999999999999374e-02	6.353000000000000314e-02	5.801999999999999519e-02	4.755000000000000199e-02	5.195999999999999924e-02	5.147000000000000186e-02	5.583000000000000462e-02
6.546100000000000136e+02	5.147000000000000186e-02	8.789999999999999203e-02	9.327999999999998793e-02	7.435999999999999555e-02	6.280000000000000859e-02	5.850999999999999951e-02	4.692000000000000337e-02	5.179000000000000270e-02	5.088000000000000161e-02	5.605000000000000260e-02
6.549500000000000455e+02	5.248999999999999500e-02	8.934999999999999887e-02	9.523999999999999133e-02	7.551000000000000767e-02	6.432000000000000217e-02	5.958999999999999714e-02	4.796999999999999875e-02	5.210000000000000048e-02	5.171999999999999514e-02	5.720000000000000084e-02
6.552899999999999636e+02	5.301000000000000156e-02	8.949999999999999623e-02	9.544999999999999318e-02	7.652000000000000468e-02	6.507999999999999896e-02	5.990000000000000185e-02	4.843000000000000083e-02	5.299999999999999850e-02	5.256000000000000255e-02	5.721000000000000391e-02
6.556299999999999955e+02	5.253000000000000030e-02	8.903999999999999415e-02	9.503999999999999948e-02	7.646000000000000019e-02	6.493000000000000160e-02	5.956999999999999795e-02	4.847000000000000614e-02	5.301000000000000156e-02	5.183000000000000107e-02	5.676999999999999408e-02
6.559700000000000273e+02	5.371999999999999692e-02	8.999000000000000055e-02	9.653000000000000469e-02	7.791000000000000703e-02	6.618000000000000271e-02	6.110999999999999766e-02	4.905999999999999944e-02	5.429000000000000492e-02	5.293000000000000482e-02	5.777999999999999803e-02
6.563099999999999454e+02	5.407000000000000001e-02	9.122999999999999166e-02	9.778000000000000580e-02	7.835999999999999910e-02	6.643000000000000294e-02	6.158999999999999891e-02	4.955000000000000376e-02	5.424000000000000349e-02	5.346000000000000058e-02	5.827000000000000235e-02
6.566599999999999682e+02	5.464000000000000107e-02	9.182999999999999496e-02	9.776999999999999580e-02	7.919999999999999263e-02	6.736000000000000321e-02	6.230000000000000121e-02	4.972999999999999643e-02	5.473000000000000087e-02	5.407000000000000001e-02	5.883000000000000035e-02
6.570000000000000000e+02	5.627000000000000057e-02	9.374000000000000388e-02	9.923999999999999488e-02	8.014999999999999902e-02	6.820999999999999286e-02	6.368000000000000049e-02	5.134999999999999981e-02	5.575000000000000094e-02	5.503000000000000252e-02	6.035000000000000087e-02
6.573400000000000318e+02	5.522000000000000519e-02	9.380000000000000837e-02	9.910999999999998977e-02	7.980000000000000981e-02	6.833000000000000185e-02	6.321000000000000230e-02	5.107000000000000428e-02	5.567000000000000420e-02	5.509999999999999620e-02	6.028999999999999637e-02
6.576799999999999500e+02	5.639000000000000262e-02	9.528999999999999970e-02	1.015900000000000136e-01	8.114000000000000379e-02	6.941999999999999560e-02	6.469999999999999363e-02	5.176000000000000045e-02	5.714999999999999941e-02	5.630999999999999894e-02	6.105999999999999622e-02
6.580199999999999818e+02	5.698999999999999899e-02	9.646000000000000407e-02	1.020199999999999996e-01	8.154999999999999749e-02	6.950000000000000622e-02	6.457000000000000239e-02	5.177999999999999964e-02	5.730999999999999983e-02	5.539999999999999786e-02	6.110000000000000153e-02
6.583600000000000136e+02	5.706000000000000655e-02	9.660000000000000531e-02	1.030599999999999850e-01	8.272999999999999798e-02	7.078999999999999182e-02	6.518999999999999795e-02	5.224999999999999784e-02	5.757999999999999924e-02	5.587999999999999912e-02	6.147999999999999993e-02
6.587000000000000455e+02	5.734000000000000208e-02	9.696999999999998676e-02	1.033200000000000091e-01	8.279000000000000248e-02	7.134000000000000064e-02	6.579000000000000126e-02	5.287000000000000033e-02	5.772000000000000047e-02	5.657000000000000223e-02	6.169999999999999790e-02
6.590399999999999636e+02	5.874999999999999667e-02	9.715999999999999637e-02	1.044800000000000034e-01	8.433000000000000218e-02	7.195999999999999619e-02	6.611000000000000210e-02	5.333000000000000240e-02	5.811000000000000193e-02	5.743000000000000188e-02	6.278000000000000247e-02
6.593899999999999864e+02	5.845999999999999808e-02	9.772000000000000131e-02	1.043999999999999928e-01	8.497000000000000386e-02	7.227999999999999703e-02	6.692999999999998950e-02	5.386999999999999428e-02	5.856000000000000094e-02	5.759000000000000230e-02	6.296999999999999820e-02
6.597300000000000182e+02	6.040000000000000230e-02	9.935000000000000775e-02	1.052999999999999908e-01	8.666999999999999704e-02	7.409999999999999920e-02	6.829000000000000348e-02	5.448000000000000065e-02	5.949000000000000121e-02	5.849999999999999645e-02	6.445000000000000728e-02
6.600700000000000500e+02	5.993000000000000410e-02	1.003999999999999893e-01	1.073500000000000010e-01	8.679000000000000603e-02	7.345000000000000140e-02	6.847000000000000308e-02	5.537000000000000255e-02	5.929999999999999855e-02	5.874999999999999667e-02	6.440999999999999504e-02
6.604099999999999682e+02	6.128999999999999726e-02	1.018200000000000077e-01	1.079600000000000004e-01	8.787999999999999978e-02	7.543999999999999317e-02	6.894000000000000128e-02	5.645999999999999630e-02	6.070000000000000395e-02	5.948000000000000509e-02	6.482000000000000262e-02
6.607500000000000000e+02	6.203999999999999793e-02	1.030500000000000027e-01	1.087400000000000033e-01	8.901999999999998803e-02	7.663999999999999979e-02	7.073000000000000120e-02	5.634000000000000119e-02	6.199999999999999956e-02	6.041000000000000536e-02	6.562999999999999390e-02
6.610900000000000318e+02	6.269999999999999185e-02	1.032099999999999962e-01	1.096299999999999913e-01	8.923999999999999988e-02	7.736999999999999433e-02	7.094000000000000306e-02	5.702000000000000124e-02	6.147000000000000380e-02	6.146000000000000074e-02	6.674000000000000765e-02
6.614299999999999500e+02	6.227000000000000590e-02	1.045100000000000057e-01	1.102899999999999991e-01	9.025999999999999301e-02	7.710999999999999799e-02	7.139999999999999125e-02	5.735000000000000514e-02	6.224999999999999978e-02	6.133000000000000257e-02	6.631000000000000782e-02
6.617699999999999818e+02	6.365999999999999437e-02	1.046699999999999992e-01	1.108099999999999918e-01	9.024999999999999689e-02	7.768999999999999517e-02	7.195999999999999619e-02	5.788000000000000089e-02	6.300999999999999657e-02	6.160999999999999810e-02	6.709999999999999298e-02
6.621100000000000136e+02	6.326999999999999291e-02	1.060999999999999999e-01	1.116300000000000070e-01	9.180999999999998884e-02	7.846000000000000196e-02	7.248999999999999888e-02	5.866999999999999993e-02	6.394999999999999296e-02	6.153999999999999748e-02	6.701999999999999624e-02
6.624500000000000455e+02	6.414999999999999869e-02	1.056700000000000000e-01	1.119699999999999862e-01	9.170999999999999985e-02	7.921000000000000263e-02	7.324999999999999567e-02	5.883000000000000035e-02	6.393999999999999684e-02	6.205000000000000099e-02	6.719999999999999585e-02
6.627899999999999636e+02	6.522000000000000020e-02	1.071799999999999975e-01	1.128899999999999904e-01	9.210000000000001519e-02	8.025000000000000189e-02	7.409999999999999920e-02	5.950999999999999346e-02	6.486999999999999711e-02	6.328999999999999904e-02	6.804999999999999938e-02
6.631299999999999955e+02	6.597000000000000086e-02	1.092699999999999921e-01	1.146199999999999997e-01	9.346999999999999753e-02	8.054000000000000048e-02	7.534000000000000419e-02	6.067999999999999783e-02	6.525999999999999857e-02	6.341000000000000802e-02	6.940999999999999948e-02
6.634700000000000273e+02	6.758000000000000118e-02	1.105700000000000016e-01	1.160599999999999965e-01	9.468000000000000027e-02	8.159000000000000974e-02	7.559000000000000441e-02	6.158999999999999891e-02	6.639000000000000457e-02	6.483999999999999486e-02	7.098000000000000143e-02
6.638200000000000500e+02	6.782000000000000528e-02	1.101300000000000057e-01	1.159999999999999920e-01	9.555999999999999217e-02	8.260999999999998900e-02	7.632999999999999508e-02	6.192000000000000282e-02	6.679000000000000214e-02	6.585000000000000575e-02	7.070999999999999508e-02
6.641599999999999682e+02	6.805999999999999550e-02	1.105599999999999916e-01	1.171200000000000019e-01	9.654000000000000081e-02	8.313000000000000944e-02	7.778000000000000191e-02	6.235000000000000264e-02	6.726000000000000034e-02	6.559999999999999165e-02	7.084000000000000019e-02
6.645000000000000000e+02	6.844000000000000083e-02	1.109800000000000092e-01	1.173199999999999937e-01	9.668999999999999817e-02	8.410000000000000808e-02	7.764000000000000068e-02	6.183999999999999914e-02	6.775000000000000466e-02	6.640000000000000069e-02	7.191000000000000170e-02
6.648400000000000318e+02	6.908999999999999864e-02	1.123399999999999954e-01	1.182900000000000063e-01	9.718999999999999861e-02	8.470000000000001139e-02	7.789999999999999702e-02	6.350999999999999701e-02	6.912000000000000088e-02	6.697000000000000175e-02	7.200999999999999068e-02
6.651799999999999500e+02	6.962999999999999745e-02	1.120899999999999952e-01	1.185599999999999987e-01	9.768000000000000294e-02	8.551000000000000267e-02	7.853999999999999870e-02	6.341000000000000802e-02	6.910999999999999088e-02	6.772000000000000242e-02	7.255000000000000338e-02
6.655199999999999818e+02	7.019999999999999851e-02	1.136299999999999949e-01	1.202200000000000074e-01	9.887999999999999567e-02	8.608000000000000373e-02	8.034000000000000863e-02	6.403999999999999970e-02	6.958999999999999908e-02	6.747000000000000219e-02	7.384999999999999898e-02
6.658600000000000136e+02	7.153999999999999249e-02	1.145400000000000029e-01	1.214300000000000102e-01	1.000300000000000078e-01	8.768000000000000793e-02	8.073000000000001009e-02	6.522999999999999632e-02	7.046000000000000874e-02	6.910999999999999088e-02	7.474000000000000088e-02
6.662000000000000455e+02	7.206999999999999518e-02	1.159600000000000075e-01	1.216300000000000020e-01	1.015499999999999875e-01	8.810999999999999388e-02	8.134000000000000952e-02	6.582000000000000350e-02	7.141999999999999738e-02	6.912000000000000088e-02	7.566000000000000503e-02
6.665399999999999636e+02	7.342999999999999527e-02	1.179299999999999932e-01	1.233099999999999891e-01	1.017099999999999949e-01	8.973000000000000420e-02	8.205999999999999406e-02	6.679999999999999827e-02	7.205000000000000293e-02	7.054000000000000548e-02	7.620999999999999996e-02
6.668799999999999955e+02	7.334999999999999853e-02	1.179599999999999954e-01	1.230799999999999950e-01	1.025699999999999945e-01	8.942999999999999561e-02	8.276000000000000023e-02	6.647000000000000131e-02	7.261999999999999011e-02	7.066999999999999671e-02	7.661999999999999367e-02
6.672200000000000273e+02	7.413000000000000145e-02	1.176399999999999946e-01	1.241400000000000003e-01	1.030700000000000088e-01	9.016000000000000403e-02	8.301000000000000045e-02	6.704999999999999849e-02	7.234000000000000152e-02	7.075000000000000733e-02	7.703000000000000125e-02
6.675599999999999454e+02	7.429999999999999105e-02	1.199000000000000066e-01	1.260699999999999876e-01	1.043399999999999883e-01	9.141000000000000514e-02	8.412999999999999645e-02	6.863000000000001044e-02	7.413999999999999757e-02	7.234000000000000152e-02	7.905999999999999139e-02
6.678999999999999773e+02	7.519999999999998908e-02	1.197399999999999992e-01	1.254699999999999982e-01	1.047199999999999936e-01	9.239000000000001378e-02	8.455999999999999628e-02	6.897000000000000353e-02	7.402000000000000246e-02	7.202999999999999681e-02	7.858999999999999320e-02
6.682400000000000091e+02	7.658000000000000917e-02	1.208799999999999875e-01	1.264699999999999991e-01	1.056099999999999955e-01	9.336999999999999467e-02	8.576000000000000290e-02	7.023000000000000076e-02	7.533000000000000806e-02	7.392999999999999572e-02	8.019999999999999352e-02
6.685800000000000409e+02	7.627000000000000446e-02	1.219299999999999967e-01	1.265799999999999981e-01	1.057199999999999945e-01	9.324000000000000343e-02	8.670999999999999541e-02	7.023000000000000076e-02	7.549999999999999767e-02	7.310999999999999444e-02	7.993999999999999717e-02
6.689199999999999591e+02	7.705000000000000737e-02	1.224699999999999955e-01	1.274099999999999955e-01	1.068199999999999983e-01	9.378999999999999837e-02	8.728999999999999260e-02	7.089000000000000856e-02	7.627000000000000446e-02	7.370000000000000162e-02	8.003000000000000391e-02
6.692599999999999909e+02	7.774000000000000354e-02	1.236499999999999960e-01	1.297399999999999942e-01	1.088000000000000078e-01	9.539000000000000257e-02	8.816999999999999837e-02	7.145999999999999575e-02	7.674999999999999878e-02	7.481000000000000150e-02	8.150000000000000300e-02
6.696000000000000227e+02	7.844999999999999196e-02	1.236599999999999921e-01	1.303499999999999936e-01	1.088400000000000062e-01	9.553000000000000380e-02	8.896000000000001129e-02	7.220999999999999641e-02	7.746999999999999720e-02	7.603000000000000036e-02	8.220000000000000917e-02
6.699400000000000546e+02	7.961000000000000021e-02	1.249200000000000033e-01	1.314700000000000035e-01	1.099499999999999922e-01	9.698999999999999289e-02	9.057999999999999385e-02	7.341000000000000303e-02	7.841000000000000747e-02	7.663000000000000367e-02	8.314000000000000556e-02
6.702799999999999727e+02	8.066000000000000947e-02	1.259000000000000119e-01	1.330000000000000071e-01	1.115099999999999980e-01	9.805999999999999439e-02	9.083000000000000795e-02	7.339999999999999303e-02	7.892000000000000404e-02	7.742999999999999883e-02	8.365000000000000213e-02
6.706200000000000045e+02	8.051999999999999436e-02	1.273499999999999910e-01	1.329500000000000126e-01	1.118399999999999950e-01	9.878000000000000669e-02	9.095000000000000306e-02	7.399000000000000021e-02	7.860999999999999932e-02	7.728000000000000147e-02	8.419000000000000095e-02
6.709600000000000364e+02	8.221000000000000529e-02	1.283200000000000174e-01	1.345299999999999829e-01	1.131700000000000067e-01	9.935000000000000775e-02	9.205999999999998906e-02	7.490999999999999048e-02	7.998999999999999166e-02	7.791000000000000703e-02	8.518000000000000571e-02
6.712999999999999545e+02	8.271000000000000574e-02	1.291299999999999948e-01	1.348900000000000099e-01	1.134200000000000069e-01	9.965999999999999859e-02	9.112999999999998879e-02	7.499999999999999722e-02	8.031000000000000638e-02	7.928000000000000325e-02	8.499000000000000998e-02
6.716299999999999955e+02	8.478999999999999038e-02	1.299700000000000022e-01	1.355999999999999983e-01	1.145400000000000029e-01	1.006900000000000017e-01	9.211999999999999356e-02	7.636999999999999345e-02	8.204000000000000181e-02	8.028000000000000413e-02	8.699999999999999400e-02
6.719700000000000273e+02	8.455000000000000016e-02	1.300800000000000012e-01	1.360599999999999865e-01	1.144200000000000078e-01	1.010699999999999932e-01	9.214999999999999580e-02	7.628000000000000058e-02	8.169999999999999485e-02	8.009000000000000841e-02	8.708000000000000462e-02
6.723099999999999454e+02	8.412999999999999645e-02	1.305699999999999916e-01	1.371900000000000064e-01	1.150200000000000111e-01	1.016499999999999904e-01	9.324999999999999956e-02	7.667000000000000204e-02	8.244999999999999551e-02	8.025000000000000189e-02	8.727000000000000035e-02
6.726499999999999773e+02	8.493000000000000549e-02	1.312599999999999878e-01	1.370800000000000074e-01	1.159099999999999991e-01	1.029100000000000015e-01	9.410999999999999921e-02	7.763000000000000456e-02	8.310000000000000719e-02	8.112999999999999379e-02	8.810999999999999388e-02
6.729900000000000091e+02	8.550000000000000655e-02	1.317300000000000137e-01	1.375200000000000033e-01	1.157299999999999995e-01	1.026800000000000074e-01	9.442000000000000393e-02	7.796000000000000152e-02	8.321999999999998843e-02	8.150000000000000300e-02	8.810000000000001164e-02
6.733300000000000409e+02	8.721999999999999198e-02	1.333099999999999841e-01	1.388399999999999912e-01	1.177500000000000074e-01	1.037599999999999911e-01	9.600000000000000200e-02	7.900000000000000078e-02	8.415999999999999870e-02	8.259999999999999287e-02	8.951000000000000623e-02
6.736699999999999591e+02	8.720999999999999586e-02	1.329899999999999971e-01	1.402100000000000013e-01	1.182799999999999963e-01	1.055899999999999894e-01	9.747999999999999721e-02	7.978000000000000369e-02	8.531000000000001082e-02	8.374000000000000887e-02	9.029999999999999138e-02
6.740099999999999909e+02	8.848999999999999921e-02	1.344100000000000017e-01	1.406199999999999950e-01	1.193000000000000033e-01	1.062199999999999950e-01	9.743999999999999884e-02	8.028000000000000413e-02	8.566000000000001391e-02	8.455999999999999628e-02	9.120999999999999941e-02
6.743500000000000227e+02	8.961000000000000909e-02	1.353300000000000058e-01	1.420899999999999941e-01	1.205200000000000021e-01	1.071599999999999914e-01	9.932000000000000550e-02	8.105999999999999317e-02	8.666000000000000092e-02	8.465000000000000302e-02	9.156000000000000250e-02
6.746900000000000546e+02	8.852000000000000146e-02	1.351300000000000001e-01	1.424499999999999933e-01	1.208999999999999936e-01	1.071899999999999936e-01	9.942000000000000837e-02	8.134999999999999176e-02	8.704000000000000625e-02	8.412000000000001421e-02	9.170000000000000373e-02
6.750299999999999727e+02	8.993000000000000993e-02	1.362800000000000122e-01	1.438099999999999934e-01	1.218199999999999977e-01	1.083299999999999957e-01	1.008000000000000007e-01	8.242000000000000715e-02	8.776000000000000467e-02	8.538999999999999369e-02	9.213999999999999968e-02
6.753700000000000045e+02	9.198000000000000620e-02	1.387400000000000022e-01	1.452600000000000002e-01	1.230799999999999950e-01	1.094500000000000056e-01	1.015900000000000136e-01	8.301000000000000045e-02	8.845999999999999697e-02	8.688999999999999502e-02	9.348000000000000753e-02
6.757000000000000455e+02	9.260000000000000175e-02	1.396100000000000119e-01	1.462299999999999989e-01	1.236499999999999960e-01	1.107000000000000067e-01	1.018099999999999977e-01	8.311999999999999944e-02	8.893000000000000904e-02	8.726000000000000423e-02	9.518999999999999684e-02
6.760399999999999636e+02	9.306999999999999995e-02	1.395399999999999974e-01	1.459799999999999986e-01	1.244699999999999973e-01	1.110599999999999921e-01	1.031699999999999978e-01	8.487000000000000099e-02	8.964999999999999358e-02	8.723999999999999810e-02	9.561999999999999666e-02
6.763799999999999955e+02	9.388999999999998736e-02	1.413599999999999857e-01	1.466099999999999903e-01	1.253599999999999992e-01	1.124600000000000044e-01	1.045400000000000079e-01	8.590999999999998638e-02	9.159000000000000474e-02	8.930999999999998662e-02	9.653000000000000469e-02
6.767200000000000273e+02	9.475000000000000089e-02	1.416800000000000004e-01	1.474300000000000055e-01	1.261500000000000121e-01	1.123000000000000109e-01	1.041099999999999942e-01	8.561999999999998778e-02	9.066000000000000447e-02	8.898000000000000353e-02	9.688000000000000778e-02
6.770599999999999454e+02	9.536000000000000032e-02	1.420700000000000018e-01	1.484000000000000041e-01	1.266599999999999948e-01	1.134600000000000053e-01	1.052299999999999902e-01	8.512000000000000122e-02	9.153000000000000025e-02	8.987000000000000544e-02	9.778000000000000580e-02
6.773999999999999773e+02	9.698999999999999289e-02	1.435200000000000087e-01	1.492799999999999960e-01	1.281499999999999861e-01	1.144400000000000139e-01	1.066200000000000064e-01	8.759999999999999731e-02	9.295999999999998709e-02	9.090999999999999082e-02	9.916999999999999427e-02
6.777400000000000091e+02	9.752000000000000945e-02	1.440899999999999959e-01	1.495599999999999985e-01	1.296400000000000052e-01	1.154700000000000032e-01	1.065799999999999942e-01	8.752999999999999670e-02	9.282999999999999585e-02	9.189999999999999558e-02	1.001900000000000013e-01
6.780800000000000409e+02	9.822999999999999787e-02	1.442900000000000016e-01	1.518599999999999950e-01	1.293799999999999950e-01	1.154799999999999993e-01	1.071199999999999930e-01	8.916000000000000314e-02	9.460000000000000353e-02	9.303999999999999770e-02	1.009000000000000036e-01
6.784099999999999682e+02	9.932000000000000550e-02	1.450799999999999867e-01	1.508799999999999863e-01	1.296400000000000052e-01	1.159500000000000114e-01	1.076500000000000096e-01	8.928000000000001213e-02	9.544999999999999318e-02	9.327999999999998793e-02	1.021700000000000108e-01
6.787500000000000000e+02	1.001299999999999968e-01	1.459300000000000042e-01	1.519100000000000172e-01	1.303900000000000059e-01	1.165799999999999892e-01	1.076099999999999973e-01	9.038000000000000200e-02	9.580999999999999239e-02	9.484999999999998987e-02	1.022699999999999998e-01
6.790900000000000318e+02	1.011200000000000015e-01	1.474099999999999855e-01	1.534500000000000031e-01	1.308999999999999886e-01	1.180700000000000083e-01	1.086400000000000143e-01	9.150999999999999412e-02	9.707999999999999963e-02	9.515000000000001235e-02	1.034399999999999903e-01
6.794299999999999500e+02	1.012100000000000083e-01	1.489300000000000068e-01	1.544999999999999984e-01	1.321299999999999975e-01	1.193599999999999939e-01	1.100900000000000073e-01	9.172000000000000985e-02	9.726000000000001311e-02	9.558999999999999442e-02	1.040999999999999981e-01
6.797699999999999818e+02	1.017099999999999949e-01	1.498799999999999855e-01	1.559300000000000130e-01	1.333399999999999863e-01	1.206399999999999972e-01	1.111499999999999988e-01	9.237999999999998990e-02	9.773999999999999355e-02	9.648999999999999244e-02	1.046299999999999869e-01
6.801100000000000136e+02	1.016999999999999987e-01	1.506699999999999984e-01	1.563700000000000090e-01	1.327599999999999891e-01	1.205700000000000105e-01	1.108799999999999925e-01	9.289000000000000035e-02	9.869999999999999607e-02	9.662000000000001143e-02	1.049399999999999916e-01
6.804400000000000546e+02	1.034200000000000119e-01	1.517300000000000038e-01	1.578999999999999848e-01	1.344200000000000117e-01	1.211899999999999922e-01	1.114899999999999919e-01	9.419000000000000983e-02	9.936000000000000387e-02	9.805999999999999439e-02	1.059699999999999948e-01
6.807799999999999727e+02	1.044500000000000012e-01	1.511899999999999911e-01	1.585100000000000120e-01	1.354799999999999893e-01	1.222700000000000037e-01	1.136500000000000010e-01	9.451999999999999291e-02	1.003000000000000003e-01	9.917999999999999039e-02	1.069200000000000012e-01
6.811200000000000045e+02	1.051200000000000051e-01	1.528100000000000014e-01	1.593699999999999839e-01	1.361600000000000033e-01	1.228800000000000031e-01	1.130099999999999993e-01	9.521999999999999909e-02	1.010100000000000026e-01	9.997000000000000330e-02	1.078400000000000053e-01
6.814600000000000364e+02	1.063700000000000062e-01	1.533100000000000018e-01	1.591899999999999982e-01	1.368099999999999872e-01	1.223000000000000059e-01	1.134000000000000008e-01	9.564000000000000279e-02	1.016699999999999965e-01	9.941000000000001224e-02	1.088100000000000039e-01
6.817999999999999545e+02	1.059299999999999964e-01	1.526899999999999924e-01	1.580700000000000160e-01	1.367700000000000027e-01	1.231700000000000017e-01	1.135499999999999982e-01	9.590999999999999526e-02	1.006100000000000050e-01	9.901000000000000079e-02	1.074200000000000155e-01
