Array_1	Array_2	Array_3	Array_4	Array_5	Array_6	Array_7	Array_8	Array_9	Array_10	Array_11
4.856899999999999977e+02	2.995900000000000230e-01	3.233100000000000418e-01	2.674900000000000055e-01	2.584600000000000231e-01	2.505000000000000004e-01	2.318300000000000083e-01	3.139799999999999813e-01	2.803100000000000036e-01	3.362200000000000188e-01	4.041100000000000247e-01
4.860500000000000114e+02	2.971099999999999852e-01	3.211500000000000465e-01	2.649500000000000188e-01	2.581399999999999806e-01	2.503500000000000170e-01	2.283299999999999774e-01	3.161799999999999611e-01	2.804099999999999926e-01	3.367499999999999938e-01	4.002199999999999647e-01
4.864100000000000250e+02	2.962899999999999978e-01	3.237599999999999922e-01	2.660899999999999932e-01	2.565999999999999948e-01	2.505200000000000204e-01	2.294699999999999795e-01	3.125700000000000145e-01	2.815400000000000125e-01	3.344100000000000406e-01	3.990199999999999858e-01
4.867799999999999727e+02	2.973799999999999777e-01	3.232500000000000373e-01	2.633900000000000130e-01	2.553199999999999914e-01	2.485099999999999809e-01	2.285900000000000154e-01	3.124299999999999855e-01	2.762499999999999956e-01	3.355199999999999849e-01	3.977300000000000280e-01
4.871399999999999864e+02	2.971500000000000252e-01	3.203199999999999381e-01	2.644600000000000284e-01	2.538900000000000046e-01	2.459400000000000197e-01	2.287000000000000144e-01	3.098600000000000243e-01	2.773800000000000154e-01	3.337200000000000166e-01	3.952700000000000102e-01
4.875000000000000000e+02	2.987199999999999855e-01	3.223199999999999954e-01	2.653300000000000103e-01	2.528000000000000247e-01	2.449299999999999811e-01	2.289599999999999969e-01	3.096700000000000008e-01	2.782600000000000073e-01	3.350099999999999745e-01	4.022600000000000064e-01
4.878600000000000136e+02	2.996300000000000074e-01	3.199699999999999767e-01	2.616100000000000092e-01	2.555000000000000049e-01	2.493400000000000061e-01	2.283499999999999974e-01	3.098699999999999788e-01	2.781500000000000083e-01	3.389599999999999835e-01	3.999800000000000022e-01
4.882200000000000273e+02	3.007400000000000073e-01	3.227499999999999813e-01	2.628600000000000381e-01	2.539799999999999836e-01	2.465600000000000014e-01	2.304299999999999959e-01	3.081500000000000350e-01	2.797899999999999832e-01	3.366899999999999893e-01	4.017799999999999705e-01
4.885799999999999841e+02	3.003099999999999659e-01	3.211800000000000210e-01	2.602099999999999969e-01	2.503500000000000170e-01	2.439399999999999902e-01	2.257100000000000217e-01	3.080900000000000305e-01	2.788299999999999668e-01	3.385699999999999821e-01	4.023899999999999699e-01
4.889399999999999977e+02	2.986800000000000010e-01	3.186100000000000043e-01	2.622400000000000286e-01	2.529399999999999982e-01	2.451899999999999913e-01	2.265999999999999959e-01	3.089899999999999869e-01	2.751099999999999657e-01	3.387499999999999956e-01	4.015999999999999570e-01
4.893100000000000023e+02	2.998000000000000109e-01	3.203600000000000336e-01	2.636899999999999800e-01	2.536700000000000066e-01	2.464900000000000146e-01	2.285200000000000009e-01	3.088699999999999779e-01	2.769199999999999995e-01	3.420000000000000262e-01	4.032200000000000228e-01
4.896700000000000159e+02	3.005099999999999993e-01	3.163400000000000101e-01	2.615200000000000302e-01	2.535499999999999976e-01	2.480099999999999805e-01	2.283499999999999974e-01	3.079899999999999860e-01	2.736399999999999944e-01	3.379300000000000082e-01	4.041299999999999892e-01
4.900299999999999727e+02	2.997099999999999764e-01	3.215800000000000325e-01	2.630299999999999860e-01	2.512600000000000389e-01	2.482600000000000084e-01	2.280300000000000105e-01	3.111400000000000277e-01	2.789800000000000058e-01	3.376100000000000212e-01	4.012299999999999756e-01
4.903899999999999864e+02	3.013500000000000068e-01	3.193900000000000072e-01	2.649199999999999888e-01	2.542500000000000315e-01	2.474500000000000033e-01	2.296699999999999853e-01	3.090899999999999759e-01	2.786199999999999788e-01	3.383499999999999841e-01	4.013999999999999790e-01
4.907500000000000000e+02	2.974100000000000077e-01	3.203400000000000136e-01	2.616499999999999937e-01	2.509399999999999964e-01	2.446699999999999986e-01	2.270599999999999841e-01	3.074800000000000311e-01	2.764399999999999635e-01	3.360499999999999599e-01	3.981900000000000439e-01
4.911100000000000136e+02	2.979799999999999671e-01	3.190100000000000158e-01	2.628800000000000026e-01	2.536199999999999566e-01	2.464800000000000046e-01	2.275100000000000178e-01	3.071300000000000141e-01	2.767600000000000060e-01	3.375800000000000467e-01	4.001500000000000057e-01
4.914700000000000273e+02	2.977199999999999847e-01	3.170200000000000240e-01	2.608500000000000263e-01	2.510900000000000354e-01	2.438800000000000134e-01	2.251699999999999813e-01	3.057300000000000018e-01	2.773700000000000054e-01	3.351700000000000235e-01	4.005299999999999971e-01
4.918299999999999841e+02	2.974899999999999767e-01	3.158199999999999896e-01	2.593699999999999894e-01	2.503000000000000225e-01	2.466799999999999826e-01	2.253699999999999870e-01	3.044399999999999884e-01	2.735199999999999854e-01	3.344599999999999795e-01	3.976700000000000235e-01
4.921899999999999977e+02	2.969399999999999817e-01	3.156399999999999761e-01	2.613599999999999812e-01	2.509199999999999764e-01	2.442599999999999771e-01	2.252199999999999758e-01	3.053500000000000103e-01	2.742800000000000238e-01	3.372899999999999787e-01	3.979699999999999904e-01
4.925600000000000023e+02	3.008500000000000063e-01	3.171200000000000130e-01	2.621700000000000141e-01	2.550999999999999934e-01	2.471900000000000208e-01	2.285999999999999976e-01	3.063800000000000412e-01	2.782299999999999773e-01	3.371800000000000352e-01	4.000600000000000267e-01
4.929200000000000159e+02	3.021999999999999686e-01	3.182499999999999774e-01	2.623800000000000021e-01	2.527400000000000202e-01	2.469200000000000006e-01	2.269100000000000006e-01	3.092500000000000249e-01	2.756399999999999961e-01	3.372999999999999887e-01	3.987800000000000233e-01
4.932799999999999727e+02	2.976199999999999957e-01	3.180099999999999594e-01	2.621100000000000096e-01	2.529299999999999882e-01	2.474299999999999833e-01	2.258499999999999952e-01	3.069600000000000106e-01	2.753300000000000192e-01	3.376500000000000057e-01	3.976200000000000290e-01
4.936399999999999864e+02	2.961599999999999788e-01	3.181399999999999784e-01	2.620500000000000052e-01	2.503900000000000015e-01	2.458599999999999952e-01	2.266499999999999904e-01	3.059100000000000152e-01	2.768599999999999950e-01	3.351400000000000490e-01	3.981100000000000194e-01
4.940000000000000000e+02	2.973500000000000032e-01	3.181399999999999784e-01	2.633300000000000085e-01	2.539600000000000191e-01	2.469200000000000006e-01	2.286499999999999921e-01	3.082400000000000140e-01	2.752700000000000147e-01	3.360899999999999999e-01	4.001200000000000312e-01
4.943600000000000136e+02	2.964200000000000168e-01	3.185999999999999943e-01	2.627400000000000291e-01	2.529299999999999882e-01	2.460799999999999932e-01	2.270699999999999941e-01	3.046599999999999864e-01	2.744800000000000018e-01	3.324799999999999978e-01	3.974300000000000055e-01
4.947200000000000273e+02	2.952600000000000224e-01	3.193499999999999672e-01	2.598799999999999999e-01	2.532999999999999696e-01	2.460699999999999832e-01	2.274100000000000010e-01	3.034000000000000030e-01	2.759199999999999986e-01	3.318900000000000183e-01	3.943099999999999938e-01
4.950799999999999841e+02	2.967000000000000193e-01	3.186400000000000343e-01	2.624599999999999711e-01	2.554500000000000104e-01	2.476500000000000090e-01	2.280300000000000105e-01	3.072400000000000131e-01	2.756600000000000161e-01	3.335699999999999776e-01	3.945000000000000173e-01
4.954399999999999977e+02	2.975800000000000112e-01	3.200999999999999956e-01	2.622299999999999631e-01	2.519500000000000073e-01	2.456500000000000072e-01	2.297399999999999998e-01	3.057400000000000118e-01	2.770499999999999630e-01	3.336800000000000321e-01	3.965999999999999526e-01
4.958000000000000114e+02	2.984799999999999676e-01	3.172699999999999965e-01	2.617800000000000127e-01	2.523999999999999577e-01	2.458299999999999930e-01	2.266299999999999981e-01	3.075300000000000256e-01	2.776799999999999824e-01	3.359800000000000009e-01	3.972399999999999820e-01
4.961600000000000250e+02	2.967299999999999938e-01	3.201100000000000056e-01	2.597599999999999909e-01	2.521300000000000208e-01	2.468599999999999961e-01	2.276300000000000268e-01	3.091700000000000004e-01	2.749400000000000177e-01	3.357500000000000484e-01	3.983400000000000274e-01
4.965199999999999818e+02	2.963299999999999823e-01	3.176100000000000034e-01	2.615399999999999947e-01	2.535300000000000331e-01	2.460900000000000309e-01	2.271499999999999908e-01	3.068100000000000271e-01	2.754800000000000026e-01	3.357500000000000484e-01	3.957399999999999807e-01
4.968799999999999955e+02	2.958600000000000119e-01	3.183300000000000018e-01	2.609100000000000308e-01	2.523799999999999932e-01	2.476399999999999990e-01	2.297899999999999943e-01	3.042599999999999749e-01	2.757700000000000151e-01	3.339500000000000246e-01	3.938300000000000134e-01
4.972400000000000091e+02	2.984199999999999631e-01	3.206100000000000061e-01	2.635600000000000165e-01	2.555899999999999839e-01	2.487600000000000089e-01	2.317400000000000015e-01	3.061200000000000032e-01	2.769600000000000395e-01	3.352499999999999925e-01	3.967300000000000271e-01
4.976000000000000227e+02	2.970300000000000162e-01	3.178400000000000114e-01	2.599699999999999789e-01	2.531399999999999761e-01	2.477900000000000102e-01	2.293900000000000106e-01	3.082499999999999685e-01	2.739199999999999968e-01	3.362899999999999778e-01	3.989300000000000068e-01
4.979599999999999795e+02	2.981800000000000006e-01	3.134399999999999964e-01	2.582999999999999741e-01	2.494800000000000073e-01	2.448299999999999921e-01	2.272599999999999898e-01	3.054600000000000093e-01	2.766000000000000125e-01	3.347200000000000175e-01	3.976200000000000290e-01
4.983199999999999932e+02	2.977899999999999991e-01	3.160999999999999921e-01	2.604299999999999948e-01	2.497099999999999875e-01	2.459400000000000197e-01	2.262800000000000089e-01	3.057199999999999918e-01	2.749199999999999977e-01	3.324300000000000033e-01	3.971699999999999675e-01
4.986800000000000068e+02	2.963999999999999968e-01	3.148900000000000032e-01	2.591499999999999915e-01	2.516400000000000303e-01	2.431699999999999973e-01	2.263899999999999801e-01	3.047699999999999854e-01	2.736100000000000199e-01	3.290100000000000247e-01	3.937400000000000344e-01
4.990400000000000205e+02	2.994999999999999885e-01	3.149599999999999622e-01	2.590399999999999925e-01	2.493299999999999961e-01	2.435399999999999787e-01	2.271399999999999808e-01	3.038800000000000390e-01	2.732600000000000029e-01	3.320900000000000518e-01	3.972200000000000175e-01
4.994100000000000250e+02	3.005300000000000193e-01	3.133299999999999974e-01	2.582699999999999996e-01	2.507099999999999884e-01	2.433700000000000030e-01	2.253199999999999925e-01	3.031300000000000106e-01	2.743499999999999828e-01	3.356999999999999984e-01	4.003900000000000237e-01
4.997699999999999818e+02	2.980200000000000071e-01	3.134000000000000119e-01	2.574599999999999667e-01	2.497500000000000275e-01	2.430799999999999905e-01	2.254799999999999860e-01	3.032299999999999995e-01	2.738599999999999923e-01	3.356000000000000094e-01	3.973499999999999810e-01
5.001299999999999955e+02	2.992099999999999760e-01	3.167299999999999560e-01	2.607200000000000073e-01	2.515200000000000213e-01	2.465200000000000169e-01	2.297299999999999898e-01	3.050300000000000233e-01	2.750100000000000322e-01	3.355500000000000149e-01	3.959899999999999531e-01
5.004900000000000091e+02	2.988899999999999890e-01	3.134899999999999909e-01	2.572099999999999942e-01	2.511300000000000199e-01	2.455199999999999882e-01	2.275500000000000023e-01	3.044900000000000384e-01	2.751399999999999957e-01	3.341700000000000226e-01	3.951100000000000168e-01
5.008500000000000227e+02	2.959899999999999753e-01	3.146399999999999753e-01	2.599299999999999944e-01	2.512000000000000344e-01	2.448699999999999766e-01	2.291400000000000103e-01	3.048799999999999844e-01	2.740099999999999758e-01	3.317799999999999638e-01	3.920300000000000451e-01
5.012099999999999795e+02	2.964399999999999813e-01	3.174399999999999999e-01	2.597599999999999909e-01	2.543300000000000005e-01	2.463200000000000112e-01	2.282000000000000139e-01	3.064000000000000057e-01	2.730799999999999894e-01	3.322599999999999998e-01	3.932800000000000185e-01
5.015699999999999932e+02	2.993399999999999950e-01	3.173699999999999855e-01	2.623699999999999921e-01	2.525399999999999867e-01	2.477499999999999980e-01	2.280099999999999905e-01	3.050400000000000333e-01	2.725100000000000300e-01	3.329399999999999582e-01	3.932399999999999785e-01
5.019300000000000068e+02	2.977100000000000302e-01	3.161899999999999711e-01	2.608800000000000008e-01	2.521900000000000253e-01	2.462699999999999889e-01	2.280099999999999905e-01	3.057000000000000273e-01	2.749099999999999877e-01	3.315599999999999659e-01	3.952400000000000357e-01
5.022799999999999727e+02	2.988200000000000300e-01	3.163799999999999946e-01	2.599400000000000044e-01	2.516800000000000148e-01	2.462399999999999867e-01	2.284400000000000042e-01	3.054700000000000193e-01	2.727499999999999925e-01	3.312200000000000144e-01	3.956399999999999917e-01
5.026399999999999864e+02	2.952299999999999924e-01	3.139299999999999868e-01	2.580500000000000016e-01	2.486700000000000021e-01	2.444999999999999951e-01	2.278399999999999870e-01	3.042500000000000204e-01	2.740699999999999803e-01	3.304500000000000215e-01	3.906000000000000028e-01
5.030000000000000000e+02	2.969700000000000117e-01	3.138299999999999979e-01	2.571700000000000097e-01	2.489399999999999946e-01	2.427199999999999913e-01	2.266400000000000081e-01	3.007900000000000018e-01	2.718800000000000106e-01	3.299499999999999655e-01	3.921399999999999886e-01
5.033600000000000136e+02	2.966199999999999948e-01	3.127900000000000125e-01	2.559400000000000008e-01	2.504000000000000115e-01	2.444500000000000006e-01	2.263600000000000056e-01	3.003899999999999904e-01	2.732100000000000084e-01	3.300200000000000355e-01	3.926899999999999835e-01
5.037200000000000273e+02	2.967299999999999938e-01	3.106299999999999617e-01	2.554700000000000304e-01	2.479099999999999915e-01	2.422800000000000231e-01	2.258799999999999975e-01	3.011699999999999933e-01	2.741000000000000103e-01	3.304199999999999915e-01	3.914200000000000457e-01
5.040799999999999841e+02	2.975400000000000267e-01	3.148400000000000087e-01	2.560600000000000098e-01	2.485099999999999809e-01	2.424199999999999966e-01	2.250400000000000178e-01	3.022500000000000187e-01	2.723099999999999965e-01	3.302400000000000335e-01	3.919700000000000406e-01
5.044399999999999977e+02	2.993899999999999895e-01	3.108500000000000152e-01	2.552099999999999924e-01	2.478200000000000125e-01	2.422200000000000186e-01	2.245000000000000051e-01	3.000099999999999989e-01	2.721899999999999875e-01	3.296500000000000541e-01	3.918500000000000316e-01
5.048000000000000114e+02	2.980099999999999971e-01	3.132800000000000029e-01	2.572099999999999942e-01	2.510900000000000354e-01	2.445100000000000051e-01	2.272299999999999875e-01	3.026599999999999846e-01	2.725400000000000045e-01	3.317300000000000249e-01	3.927700000000000080e-01
5.051600000000000250e+02	2.981900000000000106e-01	3.130200000000000204e-01	2.557400000000000229e-01	2.501800000000000135e-01	2.413500000000000090e-01	2.269200000000000106e-01	3.007900000000000018e-01	2.698800000000000088e-01	3.346200000000000285e-01	3.958400000000000252e-01
5.055199999999999818e+02	3.005599999999999938e-01	3.154600000000000182e-01	2.603600000000000358e-01	2.517800000000000038e-01	2.452100000000000113e-01	2.276699999999999835e-01	3.034399999999999875e-01	2.730799999999999894e-01	3.362400000000000388e-01	3.963700000000000001e-01
5.058799999999999955e+02	2.990899999999999670e-01	3.144899999999999918e-01	2.578900000000000081e-01	2.486899999999999944e-01	2.444500000000000006e-01	2.285699999999999954e-01	3.029799999999999716e-01	2.726000000000000090e-01	3.345300000000000495e-01	3.996699999999999697e-01
5.062400000000000091e+02	2.984999999999999876e-01	3.127199999999999980e-01	2.592000000000000415e-01	2.488299999999999956e-01	2.437799999999999967e-01	2.275100000000000178e-01	3.039199999999999680e-01	2.727399999999999824e-01	3.337899999999999756e-01	3.972699999999999565e-01
5.066000000000000227e+02	2.959499999999999909e-01	3.140999999999999903e-01	2.574599999999999667e-01	2.474999999999999978e-01	2.414199999999999957e-01	2.257200000000000040e-01	3.026200000000000001e-01	2.728499999999999814e-01	3.338499999999999801e-01	3.946200000000000263e-01
5.069599999999999795e+02	2.972200000000000397e-01	3.103799999999999892e-01	2.545899999999999830e-01	2.457600000000000062e-01	2.389199999999999935e-01	2.253600000000000048e-01	2.990800000000000125e-01	2.714300000000000046e-01	3.328199999999999492e-01	3.934899999999999509e-01
5.073199999999999932e+02	2.969900000000000317e-01	3.102300000000000058e-01	2.554799999999999849e-01	2.459300000000000097e-01	2.403700000000000003e-01	2.253300000000000025e-01	2.974100000000000077e-01	2.713200000000000056e-01	3.336099999999999621e-01	3.923200000000000021e-01
5.076800000000000068e+02	2.974700000000000122e-01	3.109999999999999987e-01	2.546399999999999775e-01	2.484000000000000097e-01	2.430199999999999860e-01	2.252899999999999903e-01	2.993799999999999795e-01	2.698999999999999733e-01	3.327499999999999902e-01	3.903300000000000103e-01
5.080400000000000205e+02	3.008899999999999908e-01	3.099600000000000133e-01	2.546900000000000275e-01	2.467999999999999916e-01	2.416400000000000214e-01	2.255699999999999927e-01	3.003399999999999959e-01	2.704699999999999882e-01	3.327700000000000102e-01	3.941299999999999804e-01
5.083999999999999773e+02	3.005999999999999783e-01	3.112800000000000011e-01	2.548900000000000055e-01	2.472100000000000131e-01	2.414000000000000035e-01	2.255300000000000082e-01	2.990500000000000380e-01	2.711500000000000021e-01	3.324300000000000033e-01	3.951800000000000312e-01
5.087599999999999909e+02	2.994800000000000240e-01	3.090700000000000114e-01	2.548199999999999910e-01	2.462099999999999844e-01	2.425499999999999878e-01	2.230499999999999983e-01	2.982799999999999896e-01	2.710899999999999976e-01	3.334000000000000297e-01	3.970100000000000295e-01
5.091100000000000136e+02	2.992900000000000005e-01	3.121300000000000185e-01	2.572900000000000187e-01	2.514199999999999768e-01	2.434100000000000152e-01	2.270999999999999963e-01	3.020400000000000307e-01	2.712700000000000111e-01	3.363900000000000223e-01	3.946099999999999608e-01
5.094700000000000273e+02	3.006800000000000028e-01	3.118400000000000061e-01	2.561299999999999688e-01	2.488400000000000056e-01	2.424299999999999788e-01	2.245400000000000174e-01	3.012000000000000233e-01	2.686399999999999899e-01	3.346000000000000085e-01	3.967300000000000271e-01
5.098299999999999841e+02	3.029499999999999971e-01	3.121599999999999930e-01	2.563799999999999968e-01	2.496200000000000085e-01	2.424399999999999888e-01	2.262500000000000067e-01	2.991900000000000115e-01	2.686000000000000054e-01	3.371800000000000352e-01	3.973700000000000010e-01
5.101899999999999977e+02	2.924700000000000077e-01	3.282800000000000162e-01	2.770699999999999830e-01	2.494099999999999928e-01	2.415899999999999992e-01	2.488800000000000179e-01	3.008299999999999863e-01	2.943899999999999850e-01	3.274400000000000088e-01	3.856499999999999928e-01
5.105500000000000114e+02	3.020799999999999597e-01	3.110700000000000132e-01	2.545799999999999730e-01	2.493499999999999883e-01	2.437799999999999967e-01	2.263200000000000212e-01	3.010399999999999743e-01	2.717700000000000116e-01	3.338700000000000001e-01	3.971099999999999630e-01
5.109100000000000250e+02	3.027400000000000091e-01	3.104600000000000137e-01	2.526399999999999757e-01	2.462999999999999912e-01	2.400799999999999879e-01	2.250300000000000078e-01	2.992400000000000060e-01	2.722999999999999865e-01	3.315699999999999759e-01	3.934699999999999864e-01
5.112699999999999818e+02	3.029600000000000071e-01	3.101999999999999758e-01	2.537300000000000111e-01	2.479699999999999960e-01	2.419699999999999906e-01	2.269400000000000028e-01	2.997599999999999709e-01	2.721999999999999975e-01	3.345900000000000540e-01	3.929999999999999605e-01
5.116299999999999955e+02	3.016699999999999937e-01	3.122400000000000175e-01	2.545299999999999785e-01	2.470600000000000018e-01	2.431299999999999850e-01	2.263300000000000034e-01	2.996999999999999664e-01	2.717800000000000216e-01	3.331199999999999717e-01	3.954199999999999937e-01
5.119900000000000091e+02	3.014099999999999557e-01	3.109799999999999787e-01	2.561700000000000088e-01	2.489099999999999924e-01	2.443299999999999916e-01	2.257000000000000117e-01	3.000800000000000134e-01	2.720299999999999940e-01	3.358299999999999619e-01	3.970400000000000040e-01
5.123500000000000227e+02	3.003099999999999659e-01	3.136300000000000199e-01	2.569000000000000172e-01	2.506800000000000139e-01	2.453400000000000025e-01	2.283899999999999819e-01	3.008899999999999908e-01	2.730000000000000204e-01	3.311600000000000099e-01	3.920500000000000096e-01
5.127000000000000455e+02	2.988200000000000300e-01	3.145499999999999963e-01	2.567599999999999882e-01	2.473299999999999943e-01	2.441600000000000159e-01	2.274700000000000055e-01	3.028899999999999926e-01	2.724800000000000000e-01	3.307900000000000285e-01	3.898199999999999998e-01
5.130599999999999454e+02	2.991099999999999870e-01	3.109399999999999942e-01	2.548999999999999599e-01	2.473400000000000043e-01	2.440500000000000169e-01	2.266299999999999981e-01	3.008200000000000318e-01	2.713400000000000256e-01	3.331399999999999917e-01	3.914200000000000457e-01
5.134199999999999591e+02	3.023699999999999721e-01	3.127900000000000125e-01	2.555000000000000049e-01	2.480799999999999950e-01	2.414900000000000102e-01	2.256500000000000172e-01	2.980900000000000216e-01	2.693900000000000183e-01	3.331700000000000217e-01	3.946500000000000563e-01
5.137799999999999727e+02	3.036099999999999910e-01	3.108899999999999997e-01	2.552300000000000124e-01	2.501800000000000135e-01	2.438299999999999912e-01	2.265899999999999859e-01	3.011599999999999833e-01	2.699199999999999933e-01	3.326100000000000168e-01	3.927100000000000035e-01
5.141399999999999864e+02	3.011699999999999933e-01	3.102400000000000158e-01	2.548900000000000055e-01	2.481200000000000072e-01	2.441400000000000237e-01	2.261400000000000077e-01	2.998600000000000154e-01	2.699799999999999978e-01	3.307700000000000085e-01	3.949799999999999978e-01
5.145000000000000000e+02	2.980399999999999716e-01	3.117500000000000271e-01	2.532800000000000051e-01	2.481599999999999917e-01	2.417399999999999827e-01	2.250800000000000023e-01	2.992699999999999805e-01	2.683099999999999929e-01	3.295600000000000196e-01	3.911000000000000032e-01
5.148600000000000136e+02	2.995599999999999929e-01	3.135600000000000054e-01	2.575799999999999756e-01	2.514699999999999713e-01	2.445900000000000019e-01	2.282600000000000184e-01	3.024299999999999766e-01	2.717399999999999816e-01	3.333299999999999597e-01	3.927300000000000235e-01
5.152100000000000364e+02	2.986499999999999710e-01	3.101800000000000113e-01	2.546700000000000075e-01	2.477000000000000035e-01	2.423000000000000154e-01	2.269500000000000128e-01	3.009700000000000153e-01	2.706800000000000317e-01	3.316100000000000159e-01	3.915800000000000392e-01
5.155700000000000500e+02	3.000099999999999989e-01	3.097799999999999998e-01	2.539799999999999836e-01	2.471000000000000141e-01	2.425599999999999978e-01	2.274400000000000033e-01	2.990099999999999980e-01	2.686600000000000099e-01	3.341199999999999726e-01	3.951899999999999857e-01
5.159299999999999500e+02	2.982400000000000051e-01	3.059799999999999742e-01	2.507300000000000084e-01	2.454299999999999815e-01	2.405799999999999883e-01	2.240399999999999892e-01	2.963899999999999868e-01	2.687300000000000244e-01	3.312200000000000144e-01	3.897500000000000409e-01
5.162899999999999636e+02	3.032199999999999895e-01	3.082599999999999785e-01	2.534000000000000141e-01	2.460900000000000309e-01	2.407400000000000095e-01	2.231200000000000128e-01	2.966199999999999948e-01	2.681000000000000050e-01	3.337299999999999711e-01	3.926600000000000090e-01
5.166499999999999773e+02	3.015999999999999792e-01	3.080200000000000160e-01	2.527300000000000102e-01	2.445799999999999919e-01	2.415700000000000069e-01	2.250900000000000123e-01	2.969399999999999817e-01	2.669099999999999806e-01	3.351200000000000290e-01	3.951700000000000212e-01
5.170099999999999909e+02	3.026800000000000046e-01	3.091800000000000104e-01	2.530600000000000072e-01	2.486099999999999977e-01	2.426399999999999946e-01	2.249700000000000033e-01	2.979100000000000081e-01	2.679799999999999960e-01	3.364399999999999613e-01	3.970400000000000040e-01
5.173600000000000136e+02	3.017500000000000182e-01	3.081099999999999950e-01	2.531999999999999806e-01	2.465200000000000169e-01	2.428400000000000003e-01	2.251500000000000168e-01	2.985800000000000121e-01	2.668800000000000061e-01	3.323599999999999888e-01	3.941700000000000204e-01
5.177200000000000273e+02	3.010499999999999843e-01	3.093000000000000194e-01	2.532699999999999951e-01	2.478200000000000125e-01	2.426999999999999991e-01	2.265099999999999891e-01	2.992699999999999805e-01	2.693300000000000138e-01	3.313000000000000389e-01	3.891199999999999659e-01
5.180800000000000409e+02	3.022500000000000187e-01	3.076800000000000090e-01	2.510999999999999899e-01	2.459900000000000142e-01	2.389399999999999857e-01	2.246199999999999863e-01	2.986599999999999810e-01	2.678200000000000025e-01	3.308599999999999874e-01	3.898899999999999588e-01
5.184400000000000546e+02	3.022599999999999731e-01	3.059199999999999697e-01	2.508400000000000074e-01	2.452499999999999958e-01	2.380600000000000216e-01	2.229799999999999838e-01	2.969800000000000217e-01	2.664099999999999802e-01	3.331700000000000217e-01	3.906700000000000172e-01
5.187999999999999545e+02	3.001400000000000179e-01	3.080600000000000005e-01	2.529799999999999827e-01	2.453400000000000025e-01	2.403099999999999958e-01	2.240899999999999836e-01	2.973699999999999677e-01	2.701700000000000212e-01	3.345499999999999585e-01	3.958899999999999642e-01
5.191499999999999773e+02	2.992000000000000215e-01	3.080100000000000060e-01	2.507199999999999984e-01	2.451200000000000045e-01	2.414399999999999880e-01	2.243100000000000094e-01	2.966799999999999993e-01	2.675899999999999945e-01	3.346000000000000085e-01	3.935499999999999554e-01
5.195099999999999909e+02	3.022699999999999831e-01	3.069600000000000106e-01	2.524699999999999722e-01	2.471300000000000163e-01	2.423400000000000276e-01	2.252199999999999758e-01	2.975200000000000067e-01	2.683800000000000074e-01	3.334400000000000142e-01	3.949499999999999678e-01
5.198700000000000045e+02	3.036200000000000010e-01	3.086900000000000199e-01	2.520499999999999963e-01	2.469600000000000128e-01	2.410800000000000165e-01	2.244900000000000229e-01	2.966900000000000093e-01	2.670500000000000096e-01	3.360099999999999754e-01	3.992999999999999883e-01
5.202300000000000182e+02	3.055200000000000138e-01	3.077799999999999980e-01	2.510999999999999899e-01	2.442099999999999826e-01	2.413299999999999890e-01	2.234199999999999797e-01	2.961699999999999888e-01	2.679400000000000115e-01	3.355299999999999949e-01	3.940500000000000114e-01
5.205900000000000318e+02	3.041200000000000014e-01	3.058599999999999652e-01	2.496099999999999985e-01	2.448699999999999766e-01	2.419300000000000062e-01	2.247099999999999931e-01	2.977899999999999991e-01	2.692899999999999738e-01	3.357200000000000184e-01	3.948099999999999943e-01
5.209400000000000546e+02	3.042799999999999949e-01	3.058599999999999652e-01	2.510300000000000309e-01	2.441900000000000182e-01	2.402600000000000013e-01	2.248300000000000021e-01	2.959199999999999608e-01	2.674900000000000055e-01	3.350200000000000400e-01	3.928000000000000380e-01
5.212999999999999545e+02	3.039000000000000035e-01	3.062900000000000067e-01	2.514299999999999868e-01	2.466300000000000159e-01	2.409900000000000098e-01	2.255600000000000105e-01	2.982799999999999896e-01	2.679599999999999760e-01	3.344700000000000450e-01	3.939300000000000024e-01
5.216599999999999682e+02	3.013100000000000223e-01	3.086699999999999999e-01	2.508199999999999874e-01	2.459799999999999764e-01	2.405999999999999805e-01	2.244400000000000006e-01	2.960800000000000098e-01	2.669500000000000206e-01	3.335799999999999876e-01	3.923499999999999766e-01
5.220199999999999818e+02	3.048199999999999799e-01	3.094999999999999973e-01	2.529399999999999982e-01	2.475199999999999900e-01	2.399099999999999844e-01	2.259899999999999964e-01	2.975700000000000012e-01	2.671699999999999631e-01	3.330100000000000282e-01	3.951599999999999557e-01
5.223700000000000045e+02	3.056400000000000228e-01	3.071599999999999886e-01	2.521100000000000008e-01	2.475300000000000000e-01	2.403600000000000181e-01	2.238300000000000012e-01	2.957100000000000284e-01	2.661600000000000077e-01	3.341100000000000181e-01	3.938499999999999779e-01
5.227300000000000182e+02	3.031599999999999850e-01	3.075300000000000256e-01	2.516300000000000203e-01	2.471399999999999986e-01	2.415400000000000047e-01	2.255500000000000005e-01	2.971000000000000307e-01	2.681899999999999840e-01	3.341399999999999926e-01	3.925000000000000155e-01
5.230900000000000318e+02	3.052099999999999813e-01	3.077099999999999835e-01	2.515000000000000013e-01	2.470200000000000173e-01	2.402400000000000091e-01	2.251599999999999713e-01	2.965200000000000058e-01	2.676200000000000245e-01	3.356999999999999984e-01	3.976599999999999580e-01
